STAGE 1 Parameters:
Fuel mass (kg): 5600
Dry mass (kg): 1200
Fuel fract: 0.8235294117647058
Isp @ SL: 226
Burn time (sec): 137.90398151982043
Thrust (N): 90030.294
dM/dt: 40.60796460176991

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
230.600,155936.825,1557.555,500.000,0.000,0.000,0.368,177481.913,
230.700,155992.787,1557.219,500.000,0.000,0.000,0.367,177623.776,
230.800,156048.659,1556.884,500.000,0.000,0.000,0.367,177765.637,
230.900,156104.440,1556.549,500.000,0.000,0.000,0.366,177907.496,
231.000,156160.132,1556.215,500.000,0.000,0.000,0.366,178049.352,
231.100,156215.733,1555.881,500.000,0.000,0.000,0.365,178191.206,
231.200,156271.244,1555.547,500.000,0.000,0.000,0.365,178333.057,
231.300,156326.665,1555.215,500.000,0.000,0.000,0.364,178474.906,
231.400,156381.996,1554.882,500.000,0.000,0.000,0.364,178616.752,
231.500,156437.236,1554.550,500.000,0.000,0.000,0.363,178758.596,
231.600,156492.387,1554.219,500.000,0.000,0.000,0.362,178900.438,
231.700,156547.447,1553.888,500.000,0.000,0.000,0.362,179042.277,
231.800,156602.417,1553.557,500.000,0.000,0.000,0.361,179184.114,
231.900,156657.297,1553.227,500.000,0.000,0.000,0.361,179325.948,
232.000,156712.086,1552.898,500.000,0.000,0.000,0.360,179467.780,
232.100,156766.786,1552.569,500.000,0.000,0.000,0.360,179609.610,
232.200,156821.395,1552.240,500.000,0.000,0.000,0.359,179751.437,
232.300,156875.914,1551.912,500.000,0.000,0.000,0.359,179893.262,
232.400,156930.343,1551.584,500.000,0.000,0.000,0.358,180035.085,
232.500,156984.682,1551.257,500.000,0.000,0.000,0.358,180176.905,
232.600,157038.930,1550.930,500.000,0.000,0.000,0.357,180318.723,
232.700,157093.089,1550.604,500.000,0.000,0.000,0.356,180460.538,
232.800,157147.157,1550.278,500.000,0.000,0.000,0.356,180602.352,
232.900,157201.135,1549.953,500.000,0.000,0.000,0.355,180744.162,
233.000,157255.023,1549.628,500.000,0.000,0.000,0.355,180885.971,
233.100,157308.820,1549.304,500.000,0.000,0.000,0.354,181027.777,
233.200,157362.528,1548.980,500.000,0.000,0.000,0.354,181169.581,
233.300,157416.145,1548.657,500.000,0.000,0.000,0.353,181311.382,
233.400,157469.673,1548.334,500.000,0.000,0.000,0.353,181453.181,
233.500,157523.110,1548.012,500.000,0.000,0.000,0.352,181594.978,
233.600,157576.457,1547.690,500.000,0.000,0.000,0.352,181736.773,
233.700,157629.713,1547.369,500.000,0.000,0.000,0.351,181878.565,
233.800,157682.880,1547.048,500.000,0.000,0.000,0.351,182020.355,
233.900,157735.957,1546.727,500.000,0.000,0.000,0.350,182162.142,
234.000,157788.943,1546.407,500.000,0.000,0.000,0.349,182303.927,
234.100,157841.839,1546.088,500.000,0.000,0.000,0.349,182445.710,
234.200,157894.645,1545.769,500.000,0.000,0.000,0.348,182587.491,
234.300,157947.361,1545.450,500.000,0.000,0.000,0.348,182729.269,
234.400,157999.987,1545.132,500.000,0.000,0.000,0.347,182871.046,
234.500,158052.522,1544.815,500.000,0.000,0.000,0.347,183012.819,
234.600,158104.968,1544.498,500.000,0.000,0.000,0.346,183154.591,
234.700,158157.323,1544.181,500.000,0.000,0.000,0.346,183296.360,
234.800,158209.588,1543.865,500.000,0.000,0.000,0.345,183438.127,
234.900,158261.763,1543.550,500.000,0.000,0.000,0.345,183579.892,
235.000,158313.848,1543.235,500.000,0.000,0.000,0.344,183721.654,
235.100,158365.843,1542.920,500.000,0.000,0.000,0.343,183863.414,
235.200,158417.748,1542.606,500.000,0.000,0.000,0.343,184005.172,
235.300,158469.562,1542.292,500.000,0.000,0.000,0.342,184146.928,
235.400,158521.286,1541.979,500.000,0.000,0.000,0.342,184288.681,
235.500,158572.921,1541.666,500.000,0.000,0.000,0.341,184430.432,
235.600,158624.465,1541.354,500.000,0.000,0.000,0.341,184572.181,
235.700,158675.919,1541.043,500.000,0.000,0.000,0.340,184713.928,
235.800,158727.283,1540.731,500.000,0.000,0.000,0.340,184855.672,
235.900,158778.556,1540.421,500.000,0.000,0.000,0.339,184997.415,
236.000,158829.740,1540.110,500.000,0.000,0.000,0.338,185139.155,
236.100,158880.833,1539.801,500.000,0.000,0.000,0.338,185280.892,
236.200,158931.837,1539.491,500.000,0.000,0.000,0.337,185422.628,
236.300,158982.750,1539.183,500.000,0.000,0.000,0.337,185564.361,
236.400,159033.573,1538.874,500.000,0.000,0.000,0.336,185706.093,
236.500,159084.306,1538.567,500.000,0.000,0.000,0.336,185847.822,
236.600,159134.949,1538.259,500.000,0.000,0.000,0.335,185989.548,
236.700,159185.502,1537.953,500.000,0.000,0.000,0.335,186131.273,
236.800,159235.965,1537.646,500.000,0.000,0.000,0.334,186272.995,
236.900,159286.337,1537.340,500.000,0.000,0.000,0.334,186414.715,
237.000,159336.620,1537.035,500.000,0.000,0.000,0.333,186556.433,
237.100,159386.812,1536.730,500.000,0.000,0.000,0.332,186698.149,
237.200,159436.914,1536.426,500.000,0.000,0.000,0.332,186839.863,
237.300,159486.926,1536.122,500.000,0.000,0.000,0.331,186981.574,
237.400,159536.848,1535.819,500.000,0.000,0.000,0.331,187123.283,
237.500,159586.680,1535.516,500.000,0.000,0.000,0.330,187264.991,
237.600,159636.422,1535.214,500.000,0.000,0.000,0.330,187406.695,
237.700,159686.074,1534.912,500.000,0.000,0.000,0.329,187548.398,
237.800,159735.636,1534.610,500.000,0.000,0.000,0.329,187690.099,
237.900,159785.107,1534.309,500.000,0.000,0.000,0.328,187831.797,
238.000,159834.489,1534.009,500.000,0.000,0.000,0.327,187973.494,
238.100,159883.780,1533.709,500.000,0.000,0.000,0.327,188115.188,
238.200,159932.981,1533.410,500.000,0.000,0.000,0.326,188256.880,
238.300,159982.092,1533.111,500.000,0.000,0.000,0.326,188398.570,
238.400,160031.113,1532.812,500.000,0.000,0.000,0.325,188540.258,
238.500,160080.044,1532.514,500.000,0.000,0.000,0.325,188681.943,
238.600,160128.885,1532.217,500.000,0.000,0.000,0.324,188823.627,
238.700,160177.636,1531.920,500.000,0.000,0.000,0.324,188965.308,
238.800,160226.297,1531.624,500.000,0.000,0.000,0.323,189106.988,
238.900,160274.868,1531.328,500.000,0.000,0.000,0.322,189248.665,
239.000,160323.348,1531.032,500.000,0.000,0.000,0.322,189390.340,
239.100,160371.739,1530.737,500.000,0.000,0.000,0.321,189532.013,
239.200,160420.039,1530.443,500.000,0.000,0.000,0.321,189673.684,
239.300,160468.249,1530.149,500.000,0.000,0.000,0.320,189815.353,
239.400,160516.370,1529.855,500.000,0.000,0.000,0.320,189957.020,
239.500,160564.400,1529.563,500.000,0.000,0.000,0.319,190098.684,
239.600,160612.340,1529.270,500.000,0.000,0.000,0.319,190240.347,
239.700,160660.190,1528.978,500.000,0.000,0.000,0.318,190382.007,
239.800,160707.950,1528.687,500.000,0.000,0.000,0.317,190523.666,
239.900,160755.620,1528.396,500.000,0.000,0.000,0.317,190665.322,
240.000,160803.200,1528.105,500.000,0.000,0.000,0.316,190806.976,
240.100,160850.689,1527.815,500.000,0.000,0.000,0.316,190948.629,
240.200,160898.089,1527.526,500.000,0.000,0.000,0.315,191090.279,
240.300,160945.399,1527.237,500.000,0.000,0.000,0.315,191231.927,
240.400,160992.618,1526.948,500.000,0.000,0.000,0.314,191373.573,
240.500,161039.748,1526.660,500.000,0.000,0.000,0.314,191515.217,
240.600,161086.787,1526.373,500.000,0.000,0.000,0.313,191656.859,
240.700,161133.737,1526.086,500.000,0.000,0.000,0.312,191798.499,
240.800,161180.596,1525.799,500.000,0.000,0.000,0.312,191940.137,
240.900,161227.365,1525.513,500.000,0.000,0.000,0.311,192081.773,
241.000,161274.045,1525.228,500.000,0.000,0.000,0.311,192223.406,
241.100,161320.634,1524.943,500.000,0.000,0.000,0.310,192365.038,
241.200,161367.133,1524.659,500.000,0.000,0.000,0.310,192506.668,
241.300,161413.542,1524.375,500.000,0.000,0.000,0.309,192648.296,
241.400,161459.861,1524.091,500.000,0.000,0.000,0.308,192789.922,
241.500,161506.090,1523.808,500.000,0.000,0.000,0.308,192931.545,
241.600,161552.229,1523.526,500.000,0.000,0.000,0.307,193073.167,
241.700,161598.278,1523.244,500.000,0.000,0.000,0.307,193214.787,
241.800,161644.236,1522.962,500.000,0.000,0.000,0.306,193356.405,
241.900,161690.105,1522.681,500.000,0.000,0.000,0.306,193498.020,
242.000,161735.884,1522.401,500.000,0.000,0.000,0.305,193639.634,
242.100,161781.573,1522.121,500.000,0.000,0.000,0.305,193781.246,
242.200,161827.171,1521.842,500.000,0.000,0.000,0.304,193922.856,
242.300,161872.680,1521.563,500.000,0.000,0.000,0.303,194064.464,
242.400,161918.098,1521.284,500.000,0.000,0.000,0.303,194206.069,
242.500,161963.427,1521.006,500.000,0.000,0.000,0.302,194347.673,
242.600,162008.665,1520.729,500.000,0.000,0.000,0.302,194489.275,
242.700,162053.814,1520.452,500.000,0.000,0.000,0.301,194630.875,
242.800,162098.872,1520.176,500.000,0.000,0.000,0.301,194772.473,
242.900,162143.841,1519.900,500.000,0.000,0.000,0.300,194914.069,
243.000,162188.719,1519.624,500.000,0.000,0.000,0.299,195055.664,
243.100,162233.507,1519.349,500.000,0.000,0.000,0.299,195197.256,
243.200,162278.206,1519.075,500.000,0.000,0.000,0.298,195338.846,
243.300,162322.814,1518.801,500.000,0.000,0.000,0.298,195480.434,
243.400,162367.332,1518.528,500.000,0.000,0.000,0.297,195622.021,
243.500,162411.760,1518.255,500.000,0.000,0.000,0.297,195763.605,
243.600,162456.099,1517.983,500.000,0.000,0.000,0.296,195905.188,
243.700,162500.347,1517.711,500.000,0.000,0.000,0.296,196046.768,
243.800,162544.505,1517.439,500.000,0.000,0.000,0.295,196188.347,
243.900,162588.573,1517.169,500.000,0.000,0.000,0.294,196329.924,
244.000,162632.551,1516.898,500.000,0.000,0.000,0.294,196471.499,
244.100,162676.439,1516.629,500.000,0.000,0.000,0.293,196613.072,
244.200,162720.237,1516.359,500.000,0.000,0.000,0.293,196754.643,
244.300,162763.945,1516.090,500.000,0.000,0.000,0.292,196896.212,
244.400,162807.563,1515.822,500.000,0.000,0.000,0.292,197037.779,
244.500,162851.091,1515.554,500.000,0.000,0.000,0.291,197179.345,
244.600,162894.530,1515.287,500.000,0.000,0.000,0.290,197320.908,
244.700,162937.878,1515.020,500.000,0.000,0.000,0.290,197462.470,
244.800,162981.136,1514.754,500.000,0.000,0.000,0.289,197604.029,
244.900,163024.304,1514.488,500.000,0.000,0.000,0.289,197745.587,
245.000,163067.382,1514.223,500.000,0.000,0.000,0.288,197887.143,
245.100,163110.370,1513.958,500.000,0.000,0.000,0.288,198028.697,
245.200,163153.267,1513.694,500.000,0.000,0.000,0.287,198170.250,
245.300,163196.075,1513.431,500.000,0.000,0.000,0.286,198311.800,
245.400,163238.793,1513.167,500.000,0.000,0.000,0.286,198453.349,
245.500,163281.421,1512.905,500.000,0.000,0.000,0.285,198594.895,
245.600,163323.959,1512.643,500.000,0.000,0.000,0.285,198736.440,
245.700,163366.407,1512.381,500.000,0.000,0.000,0.284,198877.983,
245.800,163408.765,1512.120,500.000,0.000,0.000,0.284,199019.525,
245.900,163451.033,1511.859,500.000,0.000,0.000,0.283,199161.064,
246.000,163493.211,1511.599,500.000,0.000,0.000,0.282,199302.601,
246.100,163535.299,1511.340,500.000,0.000,0.000,0.282,199444.137,
246.200,163577.297,1511.081,500.000,0.000,0.000,0.281,199585.671,
246.300,163619.205,1510.822,500.000,0.000,0.000,0.281,199727.203,
246.400,163661.023,1510.564,500.000,0.000,0.000,0.280,199868.733,
246.500,163702.751,1510.306,500.000,0.000,0.000,0.280,200010.262,
246.600,163744.389,1510.049,500.000,0.000,0.000,0.279,200151.788,
246.700,163785.937,1509.793,500.000,0.000,0.000,0.278,200293.313,
246.800,163827.395,1509.537,500.000,0.000,0.000,0.278,200434.836,
246.900,163868.764,1509.282,500.000,0.000,0.000,0.277,200576.358,
247.000,163910.042,1509.027,500.000,0.000,0.000,0.277,200717.877,
247.100,163951.230,1508.772,500.000,0.000,0.000,0.276,200859.395,
247.200,163992.328,1508.518,500.000,0.000,0.000,0.276,201000.911,
247.300,164033.336,1508.265,500.000,0.000,0.000,0.275,201142.425,
247.400,164074.254,1508.012,500.000,0.000,0.000,0.274,201283.937,
247.500,164115.082,1507.760,500.000,0.000,0.000,0.274,201425.448,
247.600,164155.821,1507.508,500.000,0.000,0.000,0.273,201566.956,
247.700,164196.469,1507.256,500.000,0.000,0.000,0.273,201708.464,
247.800,164237.027,1507.006,500.000,0.000,0.000,0.272,201849.969,
247.900,164277.495,1506.755,500.000,0.000,0.000,0.272,201991.472,
248.000,164317.874,1506.506,500.000,0.000,0.000,0.271,202132.974,
248.100,164358.162,1506.256,500.000,0.000,0.000,0.270,202274.474,
248.200,164398.360,1506.008,500.000,0.000,0.000,0.270,202415.972,
248.300,164438.469,1505.759,500.000,0.000,0.000,0.269,202557.469,
248.400,164478.487,1505.512,500.000,0.000,0.000,0.269,202698.964,
248.500,164518.416,1505.265,500.000,0.000,0.000,0.268,202840.457,
248.600,164558.254,1505.018,500.000,0.000,0.000,0.268,202981.948,
248.700,164598.003,1504.772,500.000,0.000,0.000,0.267,203123.438,
248.800,164637.661,1504.526,500.000,0.000,0.000,0.266,203264.926,
248.900,164677.230,1504.281,500.000,0.000,0.000,0.266,203406.412,
249.000,164716.708,1504.036,500.000,0.000,0.000,0.265,203547.896,
249.100,164756.097,1503.792,500.000,0.000,0.000,0.265,203689.379,
249.200,164795.396,1503.549,500.000,0.000,0.000,0.264,203830.860,
249.300,164834.604,1503.306,500.000,0.000,0.000,0.264,203972.340,
249.400,164873.723,1503.063,500.000,0.000,0.000,0.263,204113.817,
249.500,164912.752,1502.821,500.000,0.000,0.000,0.262,204255.293,
249.600,164951.691,1502.580,500.000,0.000,0.000,0.262,204396.768,
249.700,164990.540,1502.339,500.000,0.000,0.000,0.261,204538.240,
249.800,165029.299,1502.099,500.000,0.000,0.000,0.261,204679.711,
249.900,165067.968,1501.859,500.000,0.000,0.000,0.260,204821.180,
250.000,165106.547,1501.619,500.000,0.000,0.000,0.260,204962.648,
250.100,165145.036,1501.380,500.000,0.000,0.000,0.259,205104.114,
250.200,165183.435,1501.142,500.000,0.000,0.000,0.258,205245.578,
250.300,165221.744,1500.904,500.000,0.000,0.000,0.258,205387.041,
250.400,165259.964,1500.667,500.000,0.000,0.000,0.257,205528.502,
250.500,165298.093,1500.430,500.000,0.000,0.000,0.257,205669.961,
250.600,165336.132,1500.194,500.000,0.000,0.000,0.256,205811.419,
250.700,165374.082,1499.958,500.000,0.000,0.000,0.255,205952.875,
250.800,165411.941,1499.723,500.000,0.000,0.000,0.255,206094.329,
250.900,165449.711,1499.489,500.000,0.000,0.000,0.254,206235.782,
251.000,165487.391,1499.255,500.000,0.000,0.000,0.254,206377.233,
251.100,165524.980,1499.021,500.000,0.000,0.000,0.253,206518.682,
251.200,165562.480,1498.788,500.000,0.000,0.000,0.253,206660.130,
251.300,165599.890,1498.555,500.000,0.000,0.000,0.252,206801.576,
251.400,165637.210,1498.323,500.000,0.000,0.000,0.251,206943.021,
251.500,165674.439,1498.092,500.000,0.000,0.000,0.251,207084.464,
251.600,165711.579,1497.861,500.000,0.000,0.000,0.250,207225.905,
251.700,165748.630,1497.630,500.000,0.000,0.000,0.250,207367.345,
251.800,165785.590,1497.400,500.000,0.000,0.000,0.249,207508.783,
251.900,165822.460,1497.171,500.000,0.000,0.000,0.249,207650.220,
252.000,165859.240,1496.942,500.000,0.000,0.000,0.248,207791.655,
252.100,165895.930,1496.714,500.000,0.000,0.000,0.247,207933.088,
252.200,165932.531,1496.486,500.000,0.000,0.000,0.247,208074.520,
252.300,165969.041,1496.259,500.000,0.000,0.000,0.246,208215.950,
252.400,166005.462,1496.032,500.000,0.000,0.000,0.246,208357.379,
252.500,166041.792,1495.806,500.000,0.000,0.000,0.245,208498.806,
252.600,166078.033,1495.580,500.000,0.000,0.000,0.244,208640.231,
252.700,166114.184,1495.355,500.000,0.000,0.000,0.244,208781.655,
252.800,166150.245,1495.130,500.000,0.000,0.000,0.243,208923.077,
252.900,166186.216,1494.906,500.000,0.000,0.000,0.243,209064.498,
253.000,166222.096,1494.683,500.000,0.000,0.000,0.242,209205.917,
253.100,166257.888,1494.460,500.000,0.000,0.000,0.242,209347.335,
253.200,166293.589,1494.237,500.000,0.000,0.000,0.241,209488.751,
253.300,166329.200,1494.015,500.000,0.000,0.000,0.240,209630.166,
253.400,166364.721,1493.794,500.000,0.000,0.000,0.240,209771.579,
253.500,166400.153,1493.573,500.000,0.000,0.000,0.239,209912.990,
253.600,166435.494,1493.352,500.000,0.000,0.000,0.239,210054.400,
253.700,166470.746,1493.132,500.000,0.000,0.000,0.238,210195.809,
253.800,166505.907,1492.913,500.000,0.000,0.000,0.237,210337.216,
253.900,166540.979,1492.694,500.000,0.000,0.000,0.237,210478.621,
254.000,166575.961,1492.476,500.000,0.000,0.000,0.236,210620.025,
254.100,166610.853,1492.258,500.000,0.000,0.000,0.236,210761.428,
254.200,166645.655,1492.041,500.000,0.000,0.000,0.235,210902.828,
254.300,166680.367,1491.824,500.000,0.000,0.000,0.235,211044.228,
254.400,166714.989,1491.608,500.000,0.000,0.000,0.234,211185.626,
254.500,166749.521,1491.393,500.000,0.000,0.000,0.233,211327.022,
254.600,166783.964,1491.177,500.000,0.000,0.000,0.233,211468.417,
254.700,166818.316,1490.963,500.000,0.000,0.000,0.232,211609.810,
254.800,166852.579,1490.749,500.000,0.000,0.000,0.232,211751.202,
254.900,166886.751,1490.535,500.000,0.000,0.000,0.231,211892.593,
255.000,166920.834,1490.322,500.000,0.000,0.000,0.230,212033.982,
255.100,166954.827,1490.110,500.000,0.000,0.000,0.230,212175.369,
255.200,166988.730,1489.898,500.000,0.000,0.000,0.229,212316.755,
255.300,167022.543,1489.687,500.000,0.000,0.000,0.229,212458.140,
255.400,167056.266,1489.476,500.000,0.000,0.000,0.228,212599.523,
255.500,167089.899,1489.266,500.000,0.000,0.000,0.227,212740.905,
255.600,167123.443,1489.056,500.000,0.000,0.000,0.227,212882.285,
255.700,167156.896,1488.847,500.000,0.000,0.000,0.226,213023.664,
255.800,167190.260,1488.638,500.000,0.000,0.000,0.226,213165.041,
255.900,167223.534,1488.430,500.000,0.000,0.000,0.225,213306.417,
256.000,167256.717,1488.222,500.000,0.000,0.000,0.225,213447.791,
256.100,167289.811,1488.015,500.000,0.000,0.000,0.224,213589.164,
256.200,167322.815,1487.809,500.000,0.000,0.000,0.223,213730.536,
256.300,167355.729,1487.603,500.000,0.000,0.000,0.223,213871.906,
256.400,167388.553,1487.397,500.000,0.000,0.000,0.222,214013.275,
256.500,167421.288,1487.192,500.000,0.000,0.000,0.222,214154.642,
256.600,167453.932,1486.988,500.000,0.000,0.000,0.221,214296.008,
256.700,167486.487,1486.784,500.000,0.000,0.000,0.220,214437.372,
256.800,167518.951,1486.581,500.000,0.000,0.000,0.220,214578.735,
256.900,167551.326,1486.378,500.000,0.000,0.000,0.219,214720.097,
257.000,167583.611,1486.176,500.000,0.000,0.000,0.219,214861.457,
257.100,167615.806,1485.974,500.000,0.000,0.000,0.218,215002.816,
257.200,167647.911,1485.773,500.000,0.000,0.000,0.217,215144.174,
257.300,167679.927,1485.572,500.000,0.000,0.000,0.217,215285.530,
257.400,167711.852,1485.372,500.000,0.000,0.000,0.216,215426.884,
257.500,167743.687,1485.173,500.000,0.000,0.000,0.216,215568.238,
257.600,167775.433,1484.974,500.000,0.000,0.000,0.215,215709.590,
257.700,167807.089,1484.775,500.000,0.000,0.000,0.215,215850.940,
257.800,167838.655,1484.577,500.000,0.000,0.000,0.214,215992.289,
257.900,167870.131,1484.380,500.000,0.000,0.000,0.213,216133.637,
258.000,167901.517,1484.183,500.000,0.000,0.000,0.213,216274.984,
258.100,167932.813,1483.987,500.000,0.000,0.000,0.212,216416.329,
258.200,167964.019,1483.791,500.000,0.000,0.000,0.212,216557.673,
258.300,167995.136,1483.596,500.000,0.000,0.000,0.211,216699.015,
258.400,168026.162,1483.401,500.000,0.000,0.000,0.210,216840.356,
258.500,168057.099,1483.207,500.000,0.000,0.000,0.210,216981.696,
258.600,168087.946,1483.013,500.000,0.000,0.000,0.209,217123.034,
258.700,168118.703,1482.820,500.000,0.000,0.000,0.209,217264.372,
258.800,168149.370,1482.628,500.000,0.000,0.000,0.208,217405.707,
258.900,168179.947,1482.436,500.000,0.000,0.000,0.207,217547.042,
259.000,168210.435,1482.244,500.000,0.000,0.000,0.207,217688.375,
259.100,168240.832,1482.053,500.000,0.000,0.000,0.206,217829.707,
259.200,168271.140,1481.863,500.000,0.000,0.000,0.206,217971.037,
259.300,168301.357,1481.673,500.000,0.000,0.000,0.205,218112.366,
259.400,168331.485,1481.484,500.000,0.000,0.000,0.204,218253.694,
259.500,168361.523,1481.295,500.000,0.000,0.000,0.204,218395.021,
259.600,168391.472,1481.107,500.000,0.000,0.000,0.203,218536.346,
259.700,168421.330,1480.919,500.000,0.000,0.000,0.203,218677.670,
259.800,168451.098,1480.732,500.000,0.000,0.000,0.202,218818.993,
259.900,168480.777,1480.546,500.000,0.000,0.000,0.202,218960.314,
260.000,168510.366,1480.359,500.000,0.000,0.000,0.201,219101.634,
260.100,168539.865,1480.174,500.000,0.000,0.000,0.200,219242.953,
260.200,168569.274,1479.989,500.000,0.000,0.000,0.200,219384.271,
260.300,168598.593,1479.805,500.000,0.000,0.000,0.199,219525.587,
260.400,168627.822,1479.621,500.000,0.000,0.000,0.199,219666.902,
260.500,168656.962,1479.438,500.000,0.000,0.000,0.198,219808.216,
260.600,168686.011,1479.255,500.000,0.000,0.000,0.197,219949.529,
260.700,168714.971,1479.073,500.000,0.000,0.000,0.197,220090.840,
260.800,168743.841,1478.891,500.000,0.000,0.000,0.196,220232.150,
260.900,168772.621,1478.710,500.000,0.000,0.000,0.196,220373.459,
261.000,168801.311,1478.529,500.000,0.000,0.000,0.195,220514.766,
261.100,168829.912,1478.349,500.000,0.000,0.000,0.194,220656.072,
261.200,168858.422,1478.170,500.000,0.000,0.000,0.194,220797.378,
261.300,168886.843,1477.991,500.000,0.000,0.000,0.193,220938.681,
261.400,168915.173,1477.812,500.000,0.000,0.000,0.193,221079.984,
261.500,168943.414,1477.634,500.000,0.000,0.000,0.192,221221.285,
261.600,168971.566,1477.457,500.000,0.000,0.000,0.191,221362.586,
261.700,168999.627,1477.280,500.000,0.000,0.000,0.191,221503.885,
261.800,169027.598,1477.104,500.000,0.000,0.000,0.190,221645.182,
261.900,169055.480,1476.928,500.000,0.000,0.000,0.190,221786.479,
262.000,169083.272,1476.753,500.000,0.000,0.000,0.189,221927.774,
262.100,169110.973,1476.579,500.000,0.000,0.000,0.188,222069.068,
262.200,169138.585,1476.405,500.000,0.000,0.000,0.188,222210.361,
262.300,169166.108,1476.231,500.000,0.000,0.000,0.187,222351.653,
262.400,169193.540,1476.058,500.000,0.000,0.000,0.187,222492.944,
262.500,169220.882,1475.886,500.000,0.000,0.000,0.186,222634.233,
262.600,169248.135,1475.714,500.000,0.000,0.000,0.185,222775.521,
262.700,169275.298,1475.543,500.000,0.000,0.000,0.185,222916.808,
262.800,169302.371,1475.372,500.000,0.000,0.000,0.184,223058.094,
262.900,169329.354,1475.202,500.000,0.000,0.000,0.184,223199.379,
263.000,169356.247,1475.032,500.000,0.000,0.000,0.183,223340.662,
263.100,169383.051,1474.863,500.000,0.000,0.000,0.182,223481.945,
263.200,169409.765,1474.695,500.000,0.000,0.000,0.182,223623.226,
263.300,169436.388,1474.526,500.000,0.000,0.000,0.181,223764.506,
263.400,169462.922,1474.359,500.000,0.000,0.000,0.181,223905.785,
263.500,169489.367,1474.192,500.000,0.000,0.000,0.180,224047.062,
263.600,169515.721,1474.026,500.000,0.000,0.000,0.179,224188.339,
263.700,169541.985,1473.860,500.000,0.000,0.000,0.179,224329.615,
263.800,169568.160,1473.695,500.000,0.000,0.000,0.178,224470.889,
263.900,169594.245,1473.530,500.000,0.000,0.000,0.178,224612.162,
264.000,169620.240,1473.366,500.000,0.000,0.000,0.177,224753.434,
264.100,169646.145,1473.202,500.000,0.000,0.000,0.176,224894.705,
264.200,169671.960,1473.039,500.000,0.000,0.000,0.176,225035.975,
264.300,169697.686,1472.877,500.000,0.000,0.000,0.175,225177.244,
264.400,169723.322,1472.715,500.000,0.000,0.000,0.175,225318.511,
264.500,169748.867,1472.553,500.000,0.000,0.000,0.174,225459.778,
264.600,169774.323,1472.393,500.000,0.000,0.000,0.173,225601.043,
264.700,169799.690,1472.232,500.000,0.000,0.000,0.173,225742.308,
264.800,169824.966,1472.072,500.000,0.000,0.000,0.172,225883.571,
264.900,169850.153,1471.913,500.000,0.000,0.000,0.172,226024.833,
265.000,169875.249,1471.755,500.000,0.000,0.000,0.171,226166.094,
265.100,169900.256,1471.597,500.000,0.000,0.000,0.170,226307.354,
265.200,169925.173,1471.439,500.000,0.000,0.000,0.170,226448.613,
265.300,169950.001,1471.282,500.000,0.000,0.000,0.169,226589.871,
265.400,169974.738,1471.126,500.000,0.000,0.000,0.169,226731.128,
265.500,169999.386,1470.970,500.000,0.000,0.000,0.168,226872.383,
265.600,170023.944,1470.814,500.000,0.000,0.000,0.167,227013.638,
265.700,170048.412,1470.660,500.000,0.000,0.000,0.167,227154.892,
265.800,170072.790,1470.505,500.000,0.000,0.000,0.166,227296.144,
265.900,170097.078,1470.352,500.000,0.000,0.000,0.166,227437.395,
266.000,170121.277,1470.199,500.000,0.000,0.000,0.165,227578.646,
266.100,170145.385,1470.046,500.000,0.000,0.000,0.164,227719.895,
266.200,170169.404,1469.894,500.000,0.000,0.000,0.164,227861.144,
266.300,170193.333,1469.743,500.000,0.000,0.000,0.163,228002.391,
266.400,170217.173,1469.592,500.000,0.000,0.000,0.163,228143.637,
266.500,170240.922,1469.441,500.000,0.000,0.000,0.162,228284.882,
266.600,170264.582,1469.292,500.000,0.000,0.000,0.161,228426.127,
266.700,170288.152,1469.142,500.000,0.000,0.000,0.161,228567.370,
266.800,170311.632,1468.994,500.000,0.000,0.000,0.160,228708.612,
266.900,170335.022,1468.845,500.000,0.000,0.000,0.160,228849.853,
267.000,170358.323,1468.698,500.000,0.000,0.000,0.159,228991.093,
267.100,170381.533,1468.551,500.000,0.000,0.000,0.158,229132.332,
267.200,170404.654,1468.404,500.000,0.000,0.000,0.158,229273.571,
267.300,170427.685,1468.259,500.000,0.000,0.000,0.157,229414.808,
267.400,170450.626,1468.113,500.000,0.000,0.000,0.157,229556.044,
267.500,170473.478,1467.968,500.000,0.000,0.000,0.156,229697.279,
267.600,170496.239,1467.824,500.000,0.000,0.000,0.155,229838.513,
267.700,170518.911,1467.680,500.000,0.000,0.000,0.155,229979.746,
267.800,170541.493,1467.537,500.000,0.000,0.000,0.154,230120.979,
267.900,170563.985,1467.395,500.000,0.000,0.000,0.154,230262.210,
268.000,170586.387,1467.253,500.000,0.000,0.000,0.153,230403.440,
268.100,170608.700,1467.111,500.000,0.000,0.000,0.152,230544.670,
268.200,170630.923,1466.970,500.000,0.000,0.000,0.152,230685.898,
268.300,170653.056,1466.830,500.000,0.000,0.000,0.151,230827.125,
268.400,170675.099,1466.690,500.000,0.000,0.000,0.151,230968.352,
268.500,170697.052,1466.551,500.000,0.000,0.000,0.150,231109.577,
268.600,170718.916,1466.412,500.000,0.000,0.000,0.149,231250.802,
268.700,170740.690,1466.274,500.000,0.000,0.000,0.149,231392.025,
268.800,170762.374,1466.137,500.000,0.000,0.000,0.148,231533.248,
268.900,170783.968,1466.000,500.000,0.000,0.000,0.148,231674.470,
