STAGE 1 Parameters:
Fuel mass (kg): 5554.134481501211
Dry mass (kg): 1200.0
Fuel fract: 0.8223310472590292
Isp @ SL: 224.03090054038694
Burn time (sec): 135.58281753145025
Thrust (N): 90030.294
dM/dt: 40.96488465592519

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
246.600,161140.057,1482.140,500.000,0.000,0.000,0.257,200371.610,
246.700,161177.640,1481.903,500.000,0.000,0.000,0.256,200511.431,
246.800,161215.133,1481.667,500.000,0.000,0.000,0.256,200651.249,
246.900,161252.536,1481.432,500.000,0.000,0.000,0.255,200791.066,
247.000,161289.849,1481.197,500.000,0.000,0.000,0.254,200930.881,
247.100,161327.071,1480.962,500.000,0.000,0.000,0.254,201070.695,
247.200,161364.204,1480.728,500.000,0.000,0.000,0.253,201210.507,
247.300,161401.246,1480.495,500.000,0.000,0.000,0.253,201350.318,
247.400,161438.198,1480.262,500.000,0.000,0.000,0.252,201490.127,
247.500,161475.060,1480.030,500.000,0.000,0.000,0.251,201629.934,
247.600,161511.832,1479.798,500.000,0.000,0.000,0.251,201769.740,
247.700,161548.514,1479.567,500.000,0.000,0.000,0.250,201909.544,
247.800,161585.105,1479.336,500.000,0.000,0.000,0.250,202049.347,
247.900,161621.607,1479.106,500.000,0.000,0.000,0.249,202189.148,
248.000,161658.018,1478.876,500.000,0.000,0.000,0.248,202328.947,
248.100,161694.340,1478.647,500.000,0.000,0.000,0.248,202468.745,
248.200,161730.571,1478.419,500.000,0.000,0.000,0.247,202608.542,
248.300,161766.712,1478.191,500.000,0.000,0.000,0.247,202748.337,
248.400,161802.763,1477.963,500.000,0.000,0.000,0.246,202888.130,
248.500,161838.723,1477.736,500.000,0.000,0.000,0.246,203027.922,
248.600,161874.594,1477.510,500.000,0.000,0.000,0.245,203167.712,
248.700,161910.374,1477.284,500.000,0.000,0.000,0.244,203307.501,
248.800,161946.065,1477.059,500.000,0.000,0.000,0.244,203447.288,
248.900,161981.665,1476.834,500.000,0.000,0.000,0.243,203587.074,
249.000,162017.175,1476.609,500.000,0.000,0.000,0.243,203726.858,
249.100,162052.595,1476.386,500.000,0.000,0.000,0.242,203866.640,
249.200,162087.925,1476.163,500.000,0.000,0.000,0.241,204006.422,
249.300,162123.165,1475.940,500.000,0.000,0.000,0.241,204146.201,
249.400,162158.315,1475.718,500.000,0.000,0.000,0.240,204285.979,
249.500,162193.374,1475.496,500.000,0.000,0.000,0.240,204425.756,
249.600,162228.344,1475.275,500.000,0.000,0.000,0.239,204565.531,
249.700,162263.223,1475.055,500.000,0.000,0.000,0.238,204705.305,
249.800,162298.012,1474.835,500.000,0.000,0.000,0.238,204845.077,
249.900,162332.711,1474.615,500.000,0.000,0.000,0.237,204984.847,
250.000,162367.320,1474.396,500.000,0.000,0.000,0.237,205124.616,
250.100,162401.839,1474.178,500.000,0.000,0.000,0.236,205264.384,
250.200,162436.268,1473.960,500.000,0.000,0.000,0.235,205404.150,
250.300,162470.607,1473.743,500.000,0.000,0.000,0.235,205543.915,
250.400,162504.855,1473.526,500.000,0.000,0.000,0.234,205683.678,
250.500,162539.014,1473.310,500.000,0.000,0.000,0.234,205823.440,
250.600,162573.082,1473.095,500.000,0.000,0.000,0.233,205963.200,
250.700,162607.061,1472.879,500.000,0.000,0.000,0.232,206102.959,
250.800,162640.949,1472.665,500.000,0.000,0.000,0.232,206242.717,
250.900,162674.747,1472.451,500.000,0.000,0.000,0.231,206382.473,
251.000,162708.455,1472.237,500.000,0.000,0.000,0.231,206522.227,
251.100,162742.073,1472.024,500.000,0.000,0.000,0.230,206661.980,
251.200,162775.601,1471.812,500.000,0.000,0.000,0.230,206801.732,
251.300,162809.038,1471.600,500.000,0.000,0.000,0.229,206941.482,
251.400,162842.386,1471.389,500.000,0.000,0.000,0.228,207081.231,
251.500,162875.643,1471.178,500.000,0.000,0.000,0.228,207220.978,
251.600,162908.811,1470.968,500.000,0.000,0.000,0.227,207360.724,
251.700,162941.888,1470.758,500.000,0.000,0.000,0.227,207500.469,
251.800,162974.875,1470.549,500.000,0.000,0.000,0.226,207640.212,
251.900,163007.772,1470.341,500.000,0.000,0.000,0.225,207779.954,
252.000,163040.580,1470.133,500.000,0.000,0.000,0.225,207919.694,
252.100,163073.296,1469.925,500.000,0.000,0.000,0.224,208059.433,
252.200,163105.923,1469.718,500.000,0.000,0.000,0.224,208199.170,
252.300,163138.460,1469.512,500.000,0.000,0.000,0.223,208338.906,
252.400,163170.907,1469.306,500.000,0.000,0.000,0.222,208478.641,
252.500,163203.263,1469.100,500.000,0.000,0.000,0.222,208618.374,
252.600,163235.530,1468.896,500.000,0.000,0.000,0.221,208758.106,
252.700,163267.706,1468.691,500.000,0.000,0.000,0.221,208897.837,
252.800,163299.793,1468.488,500.000,0.000,0.000,0.220,209037.566,
252.900,163331.789,1468.285,500.000,0.000,0.000,0.219,209177.294,
253.000,163363.695,1468.082,500.000,0.000,0.000,0.219,209317.020,
253.100,163395.511,1467.880,500.000,0.000,0.000,0.218,209456.745,
253.200,163427.237,1467.679,500.000,0.000,0.000,0.218,209596.469,
253.300,163458.873,1467.478,500.000,0.000,0.000,0.217,209736.192,
253.400,163490.419,1467.277,500.000,0.000,0.000,0.216,209875.913,
253.500,163521.875,1467.077,500.000,0.000,0.000,0.216,210015.632,
253.600,163553.241,1466.878,500.000,0.000,0.000,0.215,210155.351,
253.700,163584.517,1466.679,500.000,0.000,0.000,0.215,210295.068,
253.800,163615.702,1466.481,500.000,0.000,0.000,0.214,210434.783,
253.900,163646.798,1466.283,500.000,0.000,0.000,0.213,210574.498,
254.000,163677.803,1466.086,500.000,0.000,0.000,0.213,210714.211,
254.100,163708.718,1465.890,500.000,0.000,0.000,0.212,210853.922,
254.200,163739.544,1465.694,500.000,0.000,0.000,0.212,210993.633,
254.300,163770.279,1465.498,500.000,0.000,0.000,0.211,211133.342,
254.400,163800.924,1465.303,500.000,0.000,0.000,0.210,211273.049,
254.500,163831.479,1465.109,500.000,0.000,0.000,0.210,211412.756,
254.600,163861.944,1464.915,500.000,0.000,0.000,0.209,211552.461,
254.700,163892.319,1464.722,500.000,0.000,0.000,0.209,211692.165,
254.800,163922.604,1464.529,500.000,0.000,0.000,0.208,211831.867,
254.900,163952.799,1464.337,500.000,0.000,0.000,0.207,211971.569,
255.000,163982.904,1464.145,500.000,0.000,0.000,0.207,212111.268,
255.100,164012.918,1463.954,500.000,0.000,0.000,0.206,212250.967,
255.200,164042.843,1463.764,500.000,0.000,0.000,0.206,212390.665,
255.300,164072.678,1463.574,500.000,0.000,0.000,0.205,212530.361,
255.400,164102.422,1463.384,500.000,0.000,0.000,0.204,212670.055,
255.500,164132.077,1463.195,500.000,0.000,0.000,0.204,212809.749,
255.600,164161.641,1463.007,500.000,0.000,0.000,0.203,212949.441,
255.700,164191.115,1462.819,500.000,0.000,0.000,0.203,213089.132,
255.800,164220.500,1462.632,500.000,0.000,0.000,0.202,213228.822,
255.900,164249.794,1462.445,500.000,0.000,0.000,0.201,213368.511,
256.000,164278.998,1462.259,500.000,0.000,0.000,0.201,213508.198,
256.100,164308.112,1462.074,500.000,0.000,0.000,0.200,213647.884,
256.200,164337.136,1461.889,500.000,0.000,0.000,0.200,213787.569,
256.300,164366.070,1461.704,500.000,0.000,0.000,0.199,213927.252,
256.400,164394.914,1461.520,500.000,0.000,0.000,0.198,214066.934,
256.500,164423.668,1461.337,500.000,0.000,0.000,0.198,214206.615,
256.600,164452.332,1461.154,500.000,0.000,0.000,0.197,214346.295,
256.700,164480.906,1460.972,500.000,0.000,0.000,0.197,214485.974,
256.800,164509.389,1460.790,500.000,0.000,0.000,0.196,214625.651,
256.900,164537.783,1460.609,500.000,0.000,0.000,0.195,214765.327,
257.000,164566.087,1460.428,500.000,0.000,0.000,0.195,214905.002,
257.100,164594.300,1460.248,500.000,0.000,0.000,0.194,215044.676,
257.200,164622.424,1460.069,500.000,0.000,0.000,0.194,215184.349,
257.300,164650.457,1459.890,500.000,0.000,0.000,0.193,215324.020,
257.400,164678.401,1459.711,500.000,0.000,0.000,0.192,215463.690,
257.500,164706.254,1459.534,500.000,0.000,0.000,0.192,215603.359,
257.600,164734.018,1459.356,500.000,0.000,0.000,0.191,215743.027,
257.700,164761.691,1459.180,500.000,0.000,0.000,0.190,215882.694,
257.800,164789.274,1459.004,500.000,0.000,0.000,0.190,216022.359,
257.900,164816.768,1458.828,500.000,0.000,0.000,0.189,216162.023,
258.000,164844.171,1458.653,500.000,0.000,0.000,0.189,216301.686,
258.100,164871.484,1458.478,500.000,0.000,0.000,0.188,216441.348,
258.200,164898.707,1458.304,500.000,0.000,0.000,0.187,216581.009,
258.300,164925.840,1458.131,500.000,0.000,0.000,0.187,216720.668,
258.400,164952.883,1457.958,500.000,0.000,0.000,0.186,216860.327,
258.500,164979.836,1457.786,500.000,0.000,0.000,0.186,216999.984,
258.600,165006.699,1457.614,500.000,0.000,0.000,0.185,217139.640,
258.700,165033.472,1457.443,500.000,0.000,0.000,0.184,217279.295,
258.800,165060.155,1457.272,500.000,0.000,0.000,0.184,217418.949,
258.900,165086.748,1457.102,500.000,0.000,0.000,0.183,217558.602,
259.000,165113.251,1456.933,500.000,0.000,0.000,0.183,217698.253,
259.100,165139.664,1456.764,500.000,0.000,0.000,0.182,217837.904,
259.200,165165.986,1456.596,500.000,0.000,0.000,0.181,217977.553,
259.300,165192.219,1456.428,500.000,0.000,0.000,0.181,218117.201,
259.400,165218.362,1456.261,500.000,0.000,0.000,0.180,218256.848,
259.500,165244.414,1456.094,500.000,0.000,0.000,0.180,218396.494,
259.600,165270.377,1455.928,500.000,0.000,0.000,0.179,218536.139,
259.700,165296.250,1455.762,500.000,0.000,0.000,0.178,218675.782,
259.800,165322.032,1455.597,500.000,0.000,0.000,0.178,218815.425,
259.900,165347.725,1455.433,500.000,0.000,0.000,0.177,218955.067,
260.000,165373.327,1455.269,500.000,0.000,0.000,0.177,219094.707,
260.100,165398.840,1455.106,500.000,0.000,0.000,0.176,219234.346,
260.200,165424.263,1454.943,500.000,0.000,0.000,0.175,219373.985,
260.300,165449.595,1454.781,500.000,0.000,0.000,0.175,219513.622,
260.400,165474.837,1454.619,500.000,0.000,0.000,0.174,219653.258,
260.500,165499.990,1454.458,500.000,0.000,0.000,0.173,219792.893,
260.600,165525.052,1454.297,500.000,0.000,0.000,0.173,219932.527,
260.700,165550.025,1454.137,500.000,0.000,0.000,0.172,220072.159,
260.800,165574.907,1453.978,500.000,0.000,0.000,0.172,220211.791,
260.900,165599.699,1453.819,500.000,0.000,0.000,0.171,220351.422,
261.000,165624.402,1453.661,500.000,0.000,0.000,0.170,220491.052,
261.100,165649.014,1453.503,500.000,0.000,0.000,0.170,220630.680,
261.200,165673.536,1453.346,500.000,0.000,0.000,0.169,220770.308,
261.300,165697.969,1453.189,500.000,0.000,0.000,0.169,220909.934,
261.400,165722.311,1453.033,500.000,0.000,0.000,0.168,221049.560,
261.500,165746.563,1452.878,500.000,0.000,0.000,0.167,221189.184,
261.600,165770.725,1452.723,500.000,0.000,0.000,0.167,221328.808,
261.700,165794.797,1452.568,500.000,0.000,0.000,0.166,221468.430,
261.800,165818.780,1452.414,500.000,0.000,0.000,0.166,221608.051,
261.900,165842.672,1452.261,500.000,0.000,0.000,0.165,221747.672,
262.000,165866.474,1452.109,500.000,0.000,0.000,0.164,221887.291,
262.100,165890.186,1451.956,500.000,0.000,0.000,0.164,222026.909,
262.200,165913.808,1451.805,500.000,0.000,0.000,0.163,222166.526,
262.300,165937.340,1451.654,500.000,0.000,0.000,0.163,222306.143,
262.400,165960.783,1451.503,500.000,0.000,0.000,0.162,222445.758,
262.500,165984.135,1451.354,500.000,0.000,0.000,0.161,222585.372,
262.600,166007.397,1451.204,500.000,0.000,0.000,0.161,222724.985,
262.700,166030.569,1451.056,500.000,0.000,0.000,0.160,222864.598,
262.800,166053.651,1450.907,500.000,0.000,0.000,0.159,223004.209,
262.900,166076.643,1450.760,500.000,0.000,0.000,0.159,223143.819,
263.000,166099.545,1450.613,500.000,0.000,0.000,0.158,223283.429,
263.100,166122.357,1450.466,500.000,0.000,0.000,0.158,223423.037,
263.200,166145.079,1450.320,500.000,0.000,0.000,0.157,223562.644,
263.300,166167.711,1450.175,500.000,0.000,0.000,0.156,223702.251,
263.400,166190.253,1450.030,500.000,0.000,0.000,0.156,223841.856,
263.500,166212.705,1449.886,500.000,0.000,0.000,0.155,223981.461,
263.600,166235.067,1449.742,500.000,0.000,0.000,0.155,224121.064,
263.700,166257.339,1449.599,500.000,0.000,0.000,0.154,224260.667,
263.800,166279.521,1449.457,500.000,0.000,0.000,0.153,224400.268,
263.900,166301.613,1449.315,500.000,0.000,0.000,0.153,224539.869,
264.000,166323.616,1449.173,500.000,0.000,0.000,0.152,224679.469,
264.100,166345.528,1449.032,500.000,0.000,0.000,0.151,224819.067,
264.200,166367.350,1448.892,500.000,0.000,0.000,0.151,224958.665,
264.300,166389.082,1448.752,500.000,0.000,0.000,0.150,225098.262,
264.400,166410.724,1448.613,500.000,0.000,0.000,0.150,225237.858,
264.500,166432.276,1448.475,500.000,0.000,0.000,0.149,225377.453,
264.600,166453.738,1448.337,500.000,0.000,0.000,0.148,225517.047,
264.700,166475.110,1448.199,500.000,0.000,0.000,0.148,225656.641,
264.800,166496.392,1448.062,500.000,0.000,0.000,0.147,225796.233,
264.900,166517.584,1447.926,500.000,0.000,0.000,0.147,225935.824,
265.000,166538.686,1447.790,500.000,0.000,0.000,0.146,226075.415,
265.100,166559.698,1447.655,500.000,0.000,0.000,0.145,226215.005,
265.200,166580.620,1447.521,500.000,0.000,0.000,0.145,226354.593,
265.300,166601.452,1447.387,500.000,0.000,0.000,0.144,226494.181,
265.400,166622.194,1447.253,500.000,0.000,0.000,0.144,226633.768,
265.500,166642.846,1447.120,500.000,0.000,0.000,0.143,226773.354,
265.600,166663.409,1446.988,500.000,0.000,0.000,0.142,226912.939,
265.700,166683.881,1446.856,500.000,0.000,0.000,0.142,227052.524,
265.800,166704.263,1446.725,500.000,0.000,0.000,0.141,227192.107,
265.900,166724.555,1446.594,500.000,0.000,0.000,0.140,227331.690,
266.000,166744.757,1446.464,500.000,0.000,0.000,0.140,227471.271,
266.100,166764.869,1446.335,500.000,0.000,0.000,0.139,227610.852,
266.200,166784.891,1446.206,500.000,0.000,0.000,0.139,227750.432,
266.300,166804.824,1446.077,500.000,0.000,0.000,0.138,227890.011,
266.400,166824.666,1445.950,500.000,0.000,0.000,0.137,228029.590,
266.500,166844.418,1445.822,500.000,0.000,0.000,0.137,228169.167,
266.600,166864.080,1445.696,500.000,0.000,0.000,0.136,228308.744,
266.700,166883.653,1445.570,500.000,0.000,0.000,0.135,228448.319,
266.800,166903.135,1445.444,500.000,0.000,0.000,0.135,228587.894,
266.900,166922.527,1445.319,500.000,0.000,0.000,0.134,228727.468,
267.000,166941.829,1445.195,500.000,0.000,0.000,0.134,228867.042,
267.100,166961.042,1445.071,500.000,0.000,0.000,0.133,229006.614,
267.200,166980.164,1444.948,500.000,0.000,0.000,0.132,229146.186,
267.300,166999.196,1444.825,500.000,0.000,0.000,0.132,229285.757,
267.400,167018.139,1444.703,500.000,0.000,0.000,0.131,229425.327,
267.500,167036.991,1444.582,500.000,0.000,0.000,0.131,229564.896,
267.600,167055.754,1444.461,500.000,0.000,0.000,0.130,229704.464,
267.700,167074.426,1444.340,500.000,0.000,0.000,0.129,229844.032,
267.800,167093.008,1444.220,500.000,0.000,0.000,0.129,229983.598,
267.900,167111.501,1444.101,500.000,0.000,0.000,0.128,230123.164,
268.000,167129.903,1443.983,500.000,0.000,0.000,0.127,230262.730,
268.100,167148.216,1443.864,500.000,0.000,0.000,0.127,230402.294,
268.200,167166.438,1443.747,500.000,0.000,0.000,0.126,230541.858,
268.300,167184.571,1443.630,500.000,0.000,0.000,0.126,230681.421,
268.400,167202.613,1443.514,500.000,0.000,0.000,0.125,230820.983,
268.500,167220.566,1443.398,500.000,0.000,0.000,0.124,230960.544,
268.600,167238.429,1443.283,500.000,0.000,0.000,0.124,231100.105,
268.700,167256.201,1443.168,500.000,0.000,0.000,0.123,231239.664,
268.800,167273.884,1443.054,500.000,0.000,0.000,0.123,231379.224,
268.900,167291.477,1442.940,500.000,0.000,0.000,0.122,231518.782,
269.000,167308.979,1442.827,500.000,0.000,0.000,0.121,231658.339,
269.100,167326.392,1442.715,500.000,0.000,0.000,0.121,231797.896,
269.200,167343.715,1442.603,500.000,0.000,0.000,0.120,231937.452,
269.300,167360.948,1442.492,500.000,0.000,0.000,0.119,232077.008,
269.400,167378.091,1442.381,500.000,0.000,0.000,0.119,232216.562,
269.500,167395.144,1442.271,500.000,0.000,0.000,0.118,232356.116,
269.600,167412.106,1442.162,500.000,0.000,0.000,0.118,232495.669,
269.700,167428.979,1442.053,500.000,0.000,0.000,0.117,232635.222,
269.800,167445.762,1441.944,500.000,0.000,0.000,0.116,232774.773,
269.900,167462.455,1441.837,500.000,0.000,0.000,0.116,232914.324,
270.000,167479.058,1441.729,500.000,0.000,0.000,0.115,233053.874,
270.100,167495.571,1441.623,500.000,0.000,0.000,0.114,233193.424,
270.200,167511.994,1441.517,500.000,0.000,0.000,0.114,233332.973,
270.300,167528.328,1441.411,500.000,0.000,0.000,0.113,233472.521,
270.400,167544.571,1441.306,500.000,0.000,0.000,0.113,233612.069,
270.500,167560.724,1441.202,500.000,0.000,0.000,0.112,233751.615,
270.600,167576.787,1441.098,500.000,0.000,0.000,0.111,233891.161,
270.700,167592.760,1440.995,500.000,0.000,0.000,0.111,234030.707,
270.800,167608.644,1440.892,500.000,0.000,0.000,0.110,234170.252,
270.900,167624.437,1440.790,500.000,0.000,0.000,0.110,234309.796,
271.000,167640.140,1440.689,500.000,0.000,0.000,0.109,234449.339,
271.100,167655.754,1440.588,500.000,0.000,0.000,0.108,234588.882,
271.200,167671.277,1440.488,500.000,0.000,0.000,0.108,234728.424,
271.300,167686.711,1440.388,500.000,0.000,0.000,0.107,234867.965,
271.400,167702.054,1440.289,500.000,0.000,0.000,0.106,235007.506,
271.500,167717.308,1440.190,500.000,0.000,0.000,0.106,235147.046,
271.600,167732.471,1440.092,500.000,0.000,0.000,0.105,235286.585,
271.700,167747.545,1439.995,500.000,0.000,0.000,0.105,235426.124,
271.800,167762.528,1439.898,500.000,0.000,0.000,0.104,235565.662,
271.900,167777.422,1439.801,500.000,0.000,0.000,0.103,235705.200,
272.000,167792.226,1439.706,500.000,0.000,0.000,0.103,235844.737,
272.100,167806.940,1439.610,500.000,0.000,0.000,0.102,235984.273,
272.200,167821.563,1439.516,500.000,0.000,0.000,0.101,236123.808,
272.300,167836.097,1439.422,500.000,0.000,0.000,0.101,236263.343,
272.400,167850.541,1439.328,500.000,0.000,0.000,0.100,236402.878,
272.500,167864.895,1439.236,500.000,0.000,0.000,0.100,236542.411,
272.600,167879.159,1439.143,500.000,0.000,0.000,0.099,236681.945,
272.700,167893.333,1439.052,500.000,0.000,0.000,0.098,236821.477,
272.800,167907.417,1438.961,500.000,0.000,0.000,0.098,236961.009,
272.900,167921.411,1438.870,500.000,0.000,0.000,0.097,237100.540,
273.000,167935.315,1438.780,500.000,0.000,0.000,0.096,237240.071,
273.100,167949.130,1438.691,500.000,0.000,0.000,0.096,237379.601,
273.200,167962.854,1438.602,500.000,0.000,0.000,0.095,237519.131,
273.300,167976.488,1438.514,500.000,0.000,0.000,0.095,237658.660,
273.400,167990.032,1438.426,500.000,0.000,0.000,0.094,237798.188,
273.500,168003.487,1438.339,500.000,0.000,0.000,0.093,237937.716,
273.600,168016.851,1438.252,500.000,0.000,0.000,0.093,238077.243,
273.700,168030.126,1438.166,500.000,0.000,0.000,0.092,238216.770,
273.800,168043.310,1438.081,500.000,0.000,0.000,0.091,238356.296,
273.900,168056.405,1437.996,500.000,0.000,0.000,0.091,238495.822,
274.000,168069.409,1437.912,500.000,0.000,0.000,0.090,238635.347,
274.100,168082.324,1437.829,500.000,0.000,0.000,0.090,238774.871,
274.200,168095.149,1437.746,500.000,0.000,0.000,0.089,238914.395,
274.300,168107.883,1437.663,500.000,0.000,0.000,0.088,239053.918,
274.400,168120.528,1437.581,500.000,0.000,0.000,0.088,239193.441,
274.500,168133.083,1437.500,500.000,0.000,0.000,0.087,239332.963,
274.600,168145.548,1437.419,500.000,0.000,0.000,0.087,239472.485,
274.700,168157.923,1437.339,500.000,0.000,0.000,0.086,239612.006,
274.800,168170.208,1437.259,500.000,0.000,0.000,0.085,239751.527,
274.900,168182.403,1437.181,500.000,0.000,0.000,0.085,239891.047,
275.000,168194.508,1437.102,500.000,0.000,0.000,0.084,240030.567,
275.100,168206.523,1437.024,500.000,0.000,0.000,0.083,240170.086,
275.200,168218.448,1436.947,500.000,0.000,0.000,0.083,240309.604,
275.300,168230.284,1436.870,500.000,0.000,0.000,0.082,240449.123,
275.400,168242.029,1436.794,500.000,0.000,0.000,0.082,240588.640,
275.500,168253.684,1436.719,500.000,0.000,0.000,0.081,240728.157,
275.600,168265.250,1436.644,500.000,0.000,0.000,0.080,240867.674,
275.700,168276.725,1436.569,500.000,0.000,0.000,0.080,241007.190,
275.800,168288.111,1436.496,500.000,0.000,0.000,0.079,241146.706,
275.900,168299.406,1436.422,500.000,0.000,0.000,0.078,241286.221,
276.000,168310.612,1436.350,500.000,0.000,0.000,0.078,241425.735,
276.100,168321.728,1436.278,500.000,0.000,0.000,0.077,241565.250,
276.200,168332.753,1436.206,500.000,0.000,0.000,0.077,241704.763,
276.300,168343.689,1436.136,500.000,0.000,0.000,0.076,241844.276,
276.400,168354.535,1436.065,500.000,0.000,0.000,0.075,241983.789,
276.500,168365.291,1435.995,500.000,0.000,0.000,0.075,242123.302,
276.600,168375.957,1435.926,500.000,0.000,0.000,0.074,242262.813,
276.700,168386.533,1435.858,500.000,0.000,0.000,0.073,242402.325,
276.800,168397.019,1435.790,500.000,0.000,0.000,0.073,242541.836,
276.900,168407.415,1435.722,500.000,0.000,0.000,0.072,242681.346,
277.000,168417.721,1435.656,500.000,0.000,0.000,0.072,242820.856,
277.100,168427.937,1435.589,500.000,0.000,0.000,0.071,242960.366,
277.200,168438.064,1435.524,500.000,0.000,0.000,0.070,243099.875,
277.300,168448.100,1435.459,500.000,0.000,0.000,0.070,243239.384,
277.400,168458.046,1435.394,500.000,0.000,0.000,0.069,243378.892,
277.500,168467.903,1435.330,500.000,0.000,0.000,0.068,243518.400,
277.600,168477.669,1435.267,500.000,0.000,0.000,0.068,243657.908,
277.700,168487.346,1435.204,500.000,0.000,0.000,0.067,243797.415,
277.800,168496.933,1435.142,500.000,0.000,0.000,0.067,243936.922,
277.900,168506.429,1435.080,500.000,0.000,0.000,0.066,244076.428,
278.000,168515.836,1435.019,500.000,0.000,0.000,0.065,244215.934,
278.100,168525.153,1434.959,500.000,0.000,0.000,0.065,244355.439,
278.200,168534.380,1434.899,500.000,0.000,0.000,0.064,244494.944,
278.300,168543.517,1434.840,500.000,0.000,0.000,0.063,244634.449,
278.400,168552.564,1434.781,500.000,0.000,0.000,0.063,244773.953,
278.500,168561.521,1434.723,500.000,0.000,0.000,0.062,244913.457,
278.600,168570.388,1434.665,500.000,0.000,0.000,0.062,245052.961,
278.700,168579.165,1434.609,500.000,0.000,0.000,0.061,245192.464,
278.800,168587.852,1434.552,500.000,0.000,0.000,0.060,245331.966,
278.900,168596.449,1434.496,500.000,0.000,0.000,0.060,245471.469,
279.000,168604.957,1434.441,500.000,0.000,0.000,0.059,245610.971,
279.100,168613.374,1434.387,500.000,0.000,0.000,0.058,245750.473,
279.200,168621.702,1434.333,500.000,0.000,0.000,0.058,245889.974,
279.300,168629.939,1434.279,500.000,0.000,0.000,0.057,246029.475,
279.400,168638.087,1434.226,500.000,0.000,0.000,0.057,246168.976,
279.500,168646.145,1434.174,500.000,0.000,0.000,0.056,246308.476,
279.600,168654.112,1434.122,500.000,0.000,0.000,0.055,246447.976,
279.700,168661.990,1434.071,500.000,0.000,0.000,0.055,246587.475,
279.800,168669.778,1434.021,500.000,0.000,0.000,0.054,246726.975,
279.900,168677.476,1433.971,500.000,0.000,0.000,0.053,246866.474,
280.000,168685.084,1433.921,500.000,0.000,0.000,0.053,247005.972,
280.100,168692.602,1433.872,500.000,0.000,0.000,0.052,247145.470,
280.200,168700.030,1433.824,500.000,0.000,0.000,0.052,247284.968,
280.300,168707.368,1433.777,500.000,0.000,0.000,0.051,247424.466,
280.400,168714.617,1433.730,500.000,0.000,0.000,0.050,247563.963,
280.500,168721.775,1433.683,500.000,0.000,0.000,0.050,247703.460,
280.600,168728.843,1433.637,500.000,0.000,0.000,0.049,247842.957,
280.700,168735.822,1433.592,500.000,0.000,0.000,0.048,247982.454,
280.800,168742.710,1433.547,500.000,0.000,0.000,0.048,248121.950,
280.900,168749.509,1433.503,500.000,0.000,0.000,0.047,248261.445,
281.000,168756.217,1433.459,500.000,0.000,0.000,0.047,248400.941,
281.100,168762.836,1433.416,500.000,0.000,0.000,0.046,248540.436,
281.200,168769.365,1433.374,500.000,0.000,0.000,0.045,248679.931,
281.300,168775.804,1433.332,500.000,0.000,0.000,0.045,248819.426,
281.400,168782.153,1433.291,500.000,0.000,0.000,0.044,248958.920,
281.500,168788.412,1433.250,500.000,0.000,0.000,0.043,249098.415,
281.600,168794.581,1433.210,500.000,0.000,0.000,0.043,249237.908,
281.700,168800.660,1433.171,500.000,0.000,0.000,0.042,249377.402,
281.800,168806.649,1433.132,500.000,0.000,0.000,0.041,249516.895,
281.900,168812.548,1433.094,500.000,0.000,0.000,0.041,249656.389,
282.000,168818.357,1433.056,500.000,0.000,0.000,0.040,249795.881,
282.100,168824.077,1433.019,500.000,0.000,0.000,0.040,249935.374,
282.200,168829.706,1432.982,500.000,0.000,0.000,0.039,250074.867,
282.300,168835.246,1432.946,500.000,0.000,0.000,0.038,250214.359,
282.400,168840.695,1432.911,500.000,0.000,0.000,0.038,250353.851,
282.500,168846.055,1432.876,500.000,0.000,0.000,0.037,250493.342,
282.600,168851.325,1432.842,500.000,0.000,0.000,0.036,250632.834,
282.700,168856.505,1432.808,500.000,0.000,0.000,0.036,250772.325,
282.800,168861.594,1432.775,500.000,0.000,0.000,0.035,250911.816,
282.900,168866.594,1432.743,500.000,0.000,0.000,0.035,251051.307,
283.000,168871.504,1432.711,500.000,0.000,0.000,0.034,251190.797,
283.100,168876.324,1432.679,500.000,0.000,0.000,0.033,251330.288,
283.200,168881.055,1432.649,500.000,0.000,0.000,0.033,251469.778,
283.300,168885.695,1432.619,500.000,0.000,0.000,0.032,251609.268,
283.400,168890.245,1432.589,500.000,0.000,0.000,0.031,251748.758,
283.500,168894.705,1432.560,500.000,0.000,0.000,0.031,251888.247,
283.600,168899.076,1432.532,500.000,0.000,0.000,0.030,252027.737,
283.700,168903.356,1432.504,500.000,0.000,0.000,0.030,252167.226,
283.800,168907.547,1432.477,500.000,0.000,0.000,0.029,252306.715,
283.900,168911.647,1432.450,500.000,0.000,0.000,0.028,252446.204,
284.000,168915.658,1432.424,500.000,0.000,0.000,0.028,252585.693,
284.100,168919.579,1432.398,500.000,0.000,0.000,0.027,252725.181,
284.200,168923.410,1432.374,500.000,0.000,0.000,0.026,252864.669,
284.300,168927.151,1432.349,500.000,0.000,0.000,0.026,253004.158,
284.400,168930.802,1432.325,500.000,0.000,0.000,0.025,253143.646,
284.500,168934.363,1432.302,500.000,0.000,0.000,0.025,253283.133,
284.600,168937.834,1432.280,500.000,0.000,0.000,0.024,253422.621,
284.700,168941.215,1432.258,500.000,0.000,0.000,0.023,253562.109,
284.800,168944.506,1432.236,500.000,0.000,0.000,0.023,253701.596,
284.900,168947.708,1432.216,500.000,0.000,0.000,0.022,253841.084,
