STAGE 1 Parameters:
Fuel mass (kg): 5641.942088223726
Dry mass (kg): 1200.0
Fuel fract: 0.8246112018303361
Isp @ SL: 226.20538110838118
Burn time (sec): 139.06309632990434
Thrust (N): 90030.294
dM/dt: 40.57109497144481

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
133.400,57866.908,1782.531,1929.758,95486.666,0.000,0.796,37151.796,
133.500,57994.399,1786.798,1925.701,95505.875,0.000,0.795,37275.556,
133.600,58122.119,1791.076,1921.644,95525.137,0.000,0.795,37399.686,
133.700,58250.069,1795.366,1917.587,95544.450,0.000,0.794,37524.187,
133.800,58378.250,1799.668,1913.530,95563.816,0.000,0.794,37649.061,
133.900,58506.661,1803.982,1909.472,95583.234,0.000,0.793,37774.309,
134.000,58635.304,1808.308,1905.415,95602.704,0.000,0.792,37899.931,
134.100,58764.179,1812.647,1901.358,95622.227,0.000,0.792,38025.929,
134.200,58893.287,1816.997,1897.301,95641.802,0.000,0.791,38152.304,
134.300,59022.627,1821.360,1893.244,95661.429,0.000,0.791,38279.057,
134.400,59152.200,1825.735,1889.187,95681.109,0.000,0.790,38406.190,
134.500,59282.007,1830.123,1885.130,95700.841,0.000,0.789,38533.703,
134.600,59412.048,1834.523,1881.073,95720.626,0.000,0.789,38661.598,
134.700,59542.324,1838.935,1877.016,95740.464,0.000,0.788,38789.875,
134.800,59672.834,1843.360,1872.958,95760.354,0.000,0.788,38918.537,
134.900,59803.581,1847.798,1868.901,95780.297,0.000,0.787,39047.584,
135.000,59934.563,1852.248,1864.844,95800.292,0.000,0.786,39177.017,
135.100,60065.782,1856.711,1860.787,95820.340,0.000,0.786,39306.838,
135.200,60197.237,1861.186,1856.730,95840.441,0.000,0.785,39437.048,
135.300,60328.931,1865.675,1852.673,95860.595,0.000,0.785,39567.648,
135.400,60460.862,1870.176,1848.616,95880.802,0.000,0.784,39698.639,
135.500,60593.031,1874.690,1844.559,95901.061,0.000,0.783,39830.022,
135.600,60725.439,1879.217,1840.502,95921.373,0.000,0.783,39961.799,
135.700,60858.087,1883.757,1836.445,95941.739,0.000,0.782,40093.971,
135.800,60990.974,1888.311,1832.387,95962.157,0.000,0.782,40226.539,
135.900,61124.102,1892.877,1828.330,95982.628,0.000,0.781,40359.505,
136.000,61257.470,1897.457,1824.273,96003.152,0.000,0.780,40492.869,
136.100,61391.080,1902.050,1820.216,96023.730,0.000,0.780,40626.632,
136.200,61524.932,1906.656,1816.159,96044.360,0.000,0.779,40760.797,
136.300,61659.026,1911.275,1812.102,96065.043,0.000,0.779,40895.365,
136.400,61793.362,1915.909,1808.045,96085.780,0.000,0.778,41030.335,
136.500,61927.942,1920.555,1803.988,96106.570,0.000,0.777,41165.711,
136.600,62062.766,1925.215,1799.931,96127.413,0.000,0.777,41301.493,
136.700,62197.834,1929.889,1795.873,96148.309,0.000,0.776,41437.683,
136.800,62333.146,1934.577,1791.816,96169.258,0.000,0.776,41574.281,
136.900,62468.704,1939.278,1787.759,96190.261,0.000,0.775,41711.289,
137.000,62604.508,1943.993,1783.702,96211.317,0.000,0.774,41848.708,
137.100,62740.558,1948.722,1779.645,96232.426,0.000,0.774,41986.540,
137.200,62876.855,1953.465,1775.588,96253.588,0.000,0.773,42124.786,
137.300,63013.399,1958.222,1771.531,96274.804,0.000,0.772,42263.447,
137.400,63150.191,1962.993,1767.474,96296.073,0.000,0.772,42402.525,
137.500,63287.232,1967.779,1763.417,96317.396,0.000,0.771,42542.021,
137.600,63424.521,1972.578,1759.359,96338.772,0.000,0.771,42681.936,
137.700,63562.060,1977.392,1755.302,96360.201,0.000,0.770,42822.271,
137.800,63699.849,1982.220,1751.245,96381.684,0.000,0.769,42963.028,
137.900,63837.888,1987.063,1747.188,96403.221,0.000,0.769,43104.209,
138.000,63976.179,1991.920,1743.131,96424.810,0.000,0.768,43245.814,
138.100,64114.721,1996.791,1739.074,96446.453,0.000,0.768,43387.845,
138.200,64253.515,2001.678,1735.017,96468.150,0.000,0.767,43530.304,
138.300,64392.562,2006.579,1730.960,96489.900,0.000,0.766,43673.191,
138.400,64531.862,2011.494,1726.903,96511.704,0.000,0.766,43816.508,
138.500,64671.415,2016.425,1722.845,96533.561,0.000,0.765,43960.257,
138.600,64811.224,2021.370,1718.788,96555.472,0.000,0.765,44104.438,
138.700,64951.286,2026.331,1714.731,96577.436,0.000,0.764,44249.054,
138.800,65091.605,2031.306,1710.674,96599.454,0.000,0.763,44394.106,
138.900,65232.179,2036.297,1706.617,96621.525,0.000,0.763,44539.594,
139.000,65373.010,2041.303,1702.560,96643.650,0.000,0.762,44685.521,
139.100,65514.098,2046.324,500.000,96665.829,0.000,0.762,44831.888,
139.200,65655.311,2045.661,500.000,0.000,0.000,0.762,44978.433,
139.300,65796.431,2044.998,500.000,0.000,0.000,0.761,45124.971,
139.400,65937.459,2044.335,500.000,0.000,0.000,0.761,45271.503,
139.500,66078.394,2043.673,500.000,0.000,0.000,0.761,45418.028,
139.600,66219.236,2043.011,500.000,0.000,0.000,0.760,45564.546,
139.700,66359.986,2042.349,500.000,0.000,0.000,0.760,45711.059,
139.800,66500.643,2041.687,500.000,0.000,0.000,0.760,45857.565,
139.900,66641.207,2041.026,500.000,0.000,0.000,0.759,46004.064,
140.000,66781.679,2040.365,500.000,0.000,0.000,0.759,46150.557,
140.100,66922.058,2039.704,500.000,0.000,0.000,0.759,46297.044,
140.200,67062.344,2039.043,500.000,0.000,0.000,0.758,46443.524,
140.300,67202.538,2038.383,500.000,0.000,0.000,0.758,46589.998,
140.400,67342.639,2037.723,500.000,0.000,0.000,0.758,46736.466,
140.500,67482.648,2037.063,500.000,0.000,0.000,0.757,46882.927,
140.600,67622.563,2036.403,500.000,0.000,0.000,0.757,47029.382,
140.700,67762.387,2035.744,500.000,0.000,0.000,0.757,47175.831,
140.800,67902.117,2035.085,500.000,0.000,0.000,0.757,47322.273,
140.900,68041.755,2034.426,500.000,0.000,0.000,0.756,47468.708,
141.000,68181.301,2033.767,500.000,0.000,0.000,0.756,47615.138,
141.100,68320.754,2033.109,500.000,0.000,0.000,0.756,47761.561,
141.200,68460.114,2032.451,500.000,0.000,0.000,0.755,47907.978,
141.300,68599.382,2031.793,500.000,0.000,0.000,0.755,48054.388,
141.400,68738.557,2031.135,500.000,0.000,0.000,0.755,48200.792,
141.500,68877.639,2030.478,500.000,0.000,0.000,0.754,48347.190,
141.600,69016.629,2029.821,500.000,0.000,0.000,0.754,48493.581,
141.700,69155.527,2029.164,500.000,0.000,0.000,0.754,48639.966,
141.800,69294.331,2028.508,500.000,0.000,0.000,0.753,48786.345,
141.900,69433.044,2027.851,500.000,0.000,0.000,0.753,48932.718,
142.000,69571.663,2027.195,500.000,0.000,0.000,0.753,49079.084,
142.100,69710.190,2026.539,500.000,0.000,0.000,0.752,49225.444,
142.200,69848.625,2025.884,500.000,0.000,0.000,0.752,49371.797,
142.300,69986.967,2025.228,500.000,0.000,0.000,0.752,49518.145,
142.400,70125.216,2024.573,500.000,0.000,0.000,0.751,49664.486,
142.500,70263.373,2023.919,500.000,0.000,0.000,0.751,49810.820,
142.600,70401.437,2023.264,500.000,0.000,0.000,0.751,49957.149,
142.700,70539.409,2022.610,500.000,0.000,0.000,0.750,50103.471,
142.800,70677.288,2021.956,500.000,0.000,0.000,0.750,50249.787,
142.900,70815.075,2021.302,500.000,0.000,0.000,0.750,50396.097,
143.000,70952.769,2020.648,500.000,0.000,0.000,0.749,50542.400,
143.100,71090.371,2019.995,500.000,0.000,0.000,0.749,50688.697,
143.200,71227.880,2019.342,500.000,0.000,0.000,0.749,50834.988,
143.300,71365.297,2018.689,500.000,0.000,0.000,0.748,50981.273,
143.400,71502.621,2018.037,500.000,0.000,0.000,0.748,51127.551,
143.500,71639.853,2017.384,500.000,0.000,0.000,0.748,51273.823,
143.600,71776.992,2016.732,500.000,0.000,0.000,0.747,51420.089,
143.700,71914.038,2016.081,500.000,0.000,0.000,0.747,51566.349,
143.800,72050.992,2015.429,500.000,0.000,0.000,0.747,51712.602,
143.900,72187.854,2014.778,500.000,0.000,0.000,0.746,51858.850,
144.000,72324.623,2014.127,500.000,0.000,0.000,0.746,52005.091,
144.100,72461.300,2013.476,500.000,0.000,0.000,0.746,52151.326,
144.200,72597.884,2012.826,500.000,0.000,0.000,0.746,52297.554,
144.300,72734.376,2012.176,500.000,0.000,0.000,0.745,52443.777,
144.400,72870.775,2011.526,500.000,0.000,0.000,0.745,52589.993,
144.500,73007.082,2010.876,500.000,0.000,0.000,0.745,52736.203,
144.600,73143.296,2010.227,500.000,0.000,0.000,0.744,52882.407,
144.700,73279.418,2009.577,500.000,0.000,0.000,0.744,53028.605,
144.800,73415.447,2008.929,500.000,0.000,0.000,0.744,53174.796,
144.900,73551.384,2008.280,500.000,0.000,0.000,0.743,53320.982,
145.000,73687.229,2007.631,500.000,0.000,0.000,0.743,53467.161,
145.100,73822.981,2006.983,500.000,0.000,0.000,0.743,53613.334,
145.200,73958.641,2006.335,500.000,0.000,0.000,0.742,53759.501,
145.300,74094.208,2005.688,500.000,0.000,0.000,0.742,53905.661,
145.400,74229.682,2005.041,500.000,0.000,0.000,0.742,54051.816,
145.500,74365.065,2004.393,500.000,0.000,0.000,0.741,54197.964,
145.600,74500.355,2003.747,500.000,0.000,0.000,0.741,54344.107,
145.700,74635.552,2003.100,500.000,0.000,0.000,0.741,54490.243,
145.800,74770.657,2002.454,500.000,0.000,0.000,0.740,54636.373,
145.900,74905.670,2001.808,500.000,0.000,0.000,0.740,54782.497,
146.000,75040.590,2001.162,500.000,0.000,0.000,0.740,54928.615,
146.100,75175.418,2000.516,500.000,0.000,0.000,0.739,55074.726,
146.200,75310.153,1999.871,500.000,0.000,0.000,0.739,55220.832,
146.300,75444.796,1999.226,500.000,0.000,0.000,0.739,55366.931,
146.400,75579.347,1998.581,500.000,0.000,0.000,0.738,55513.025,
146.500,75713.805,1997.937,500.000,0.000,0.000,0.738,55659.112,
146.600,75848.171,1997.293,500.000,0.000,0.000,0.738,55805.193,
146.700,75982.444,1996.649,500.000,0.000,0.000,0.737,55951.268,
146.800,76116.625,1996.005,500.000,0.000,0.000,0.737,56097.337,
146.900,76250.714,1995.362,500.000,0.000,0.000,0.737,56243.400,
147.000,76384.711,1994.718,500.000,0.000,0.000,0.736,56389.457,
147.100,76518.614,1994.076,500.000,0.000,0.000,0.736,56535.508,
147.200,76652.426,1993.433,500.000,0.000,0.000,0.736,56681.552,
147.300,76786.145,1992.791,500.000,0.000,0.000,0.735,56827.591,
147.400,76919.772,1992.148,500.000,0.000,0.000,0.735,56973.624,
147.500,77053.307,1991.507,500.000,0.000,0.000,0.735,57119.650,
147.600,77186.749,1990.865,500.000,0.000,0.000,0.734,57265.671,
147.700,77320.099,1990.224,500.000,0.000,0.000,0.734,57411.685,
147.800,77453.356,1989.583,500.000,0.000,0.000,0.734,57557.694,
147.900,77586.521,1988.942,500.000,0.000,0.000,0.733,57703.696,
148.000,77719.594,1988.301,500.000,0.000,0.000,0.733,57849.692,
148.100,77852.575,1987.661,500.000,0.000,0.000,0.733,57995.683,
148.200,77985.463,1987.021,500.000,0.000,0.000,0.732,58141.667,
148.300,78118.259,1986.381,500.000,0.000,0.000,0.732,58287.645,
148.400,78250.962,1985.742,500.000,0.000,0.000,0.732,58433.618,
148.500,78383.573,1985.103,500.000,0.000,0.000,0.731,58579.584,
148.600,78516.092,1984.464,500.000,0.000,0.000,0.731,58725.544,
148.700,78648.519,1983.825,500.000,0.000,0.000,0.731,58871.498,
148.800,78780.853,1983.187,500.000,0.000,0.000,0.730,59017.447,
148.900,78913.095,1982.548,500.000,0.000,0.000,0.730,59163.389,
149.000,79045.245,1981.911,500.000,0.000,0.000,0.730,59309.325,
149.100,79177.302,1981.273,500.000,0.000,0.000,0.729,59455.256,
149.200,79309.267,1980.636,500.000,0.000,0.000,0.729,59601.180,
149.300,79441.140,1979.998,500.000,0.000,0.000,0.729,59747.099,
149.400,79572.920,1979.362,500.000,0.000,0.000,0.728,59893.011,
149.500,79704.609,1978.725,500.000,0.000,0.000,0.728,60038.917,
149.600,79836.205,1978.089,500.000,0.000,0.000,0.728,60184.818,
149.700,79967.708,1977.453,500.000,0.000,0.000,0.727,60330.712,
149.800,80099.120,1976.817,500.000,0.000,0.000,0.727,60476.601,
149.900,80230.439,1976.182,500.000,0.000,0.000,0.727,60622.484,
150.000,80361.666,1975.546,500.000,0.000,0.000,0.726,60768.361,
150.100,80492.800,1974.912,500.000,0.000,0.000,0.726,60914.231,
150.200,80623.843,1974.277,500.000,0.000,0.000,0.726,61060.096,
150.300,80754.793,1973.642,500.000,0.000,0.000,0.725,61205.955,
150.400,80885.651,1973.008,500.000,0.000,0.000,0.725,61351.808,
150.500,81016.416,1972.374,500.000,0.000,0.000,0.724,61497.655,
150.600,81147.090,1971.741,500.000,0.000,0.000,0.724,61643.497,
150.700,81277.671,1971.108,500.000,0.000,0.000,0.724,61789.332,
150.800,81408.160,1970.474,500.000,0.000,0.000,0.723,61935.161,
150.900,81538.557,1969.842,500.000,0.000,0.000,0.723,62080.985,
151.000,81668.861,1969.209,500.000,0.000,0.000,0.723,62226.802,
151.100,81799.073,1968.577,500.000,0.000,0.000,0.722,62372.614,
151.200,81929.193,1967.945,500.000,0.000,0.000,0.722,62518.420,
151.300,82059.221,1967.313,500.000,0.000,0.000,0.722,62664.220,
151.400,82189.157,1966.682,500.000,0.000,0.000,0.721,62810.014,
151.500,82319.000,1966.051,500.000,0.000,0.000,0.721,62955.802,
151.600,82448.751,1965.420,500.000,0.000,0.000,0.721,63101.584,
151.700,82578.410,1964.789,500.000,0.000,0.000,0.720,63247.361,
151.800,82707.977,1964.159,500.000,0.000,0.000,0.720,63393.132,
151.900,82837.452,1963.529,500.000,0.000,0.000,0.720,63538.896,
152.000,82966.834,1962.899,500.000,0.000,0.000,0.719,63684.655,
152.100,83096.125,1962.269,500.000,0.000,0.000,0.719,63830.408,
152.200,83225.323,1961.640,500.000,0.000,0.000,0.719,63976.156,
152.300,83354.429,1961.011,500.000,0.000,0.000,0.718,64121.897,
152.400,83483.442,1960.382,500.000,0.000,0.000,0.718,64267.633,
152.500,83612.364,1959.754,500.000,0.000,0.000,0.718,64413.362,
152.600,83741.193,1959.126,500.000,0.000,0.000,0.717,64559.086,
152.700,83869.931,1958.498,500.000,0.000,0.000,0.717,64704.804,
152.800,83998.576,1957.870,500.000,0.000,0.000,0.717,64850.517,
152.900,84127.129,1957.243,500.000,0.000,0.000,0.716,64996.223,
153.000,84255.589,1956.616,500.000,0.000,0.000,0.716,65141.924,
153.100,84383.958,1955.989,500.000,0.000,0.000,0.716,65287.619,
153.200,84512.234,1955.363,500.000,0.000,0.000,0.715,65433.308,
153.300,84640.419,1954.736,500.000,0.000,0.000,0.715,65578.991,
153.400,84768.511,1954.110,500.000,0.000,0.000,0.715,65724.669,
153.500,84896.511,1953.485,500.000,0.000,0.000,0.714,65870.341,
153.600,85024.419,1952.859,500.000,0.000,0.000,0.714,66016.007,
153.700,85152.235,1952.234,500.000,0.000,0.000,0.713,66161.667,
153.800,85279.958,1951.609,500.000,0.000,0.000,0.713,66307.321,
153.900,85407.590,1950.985,500.000,0.000,0.000,0.713,66452.970,
154.000,85535.130,1950.360,500.000,0.000,0.000,0.712,66598.613,
154.100,85662.577,1949.736,500.000,0.000,0.000,0.712,66744.250,
154.200,85789.932,1949.113,500.000,0.000,0.000,0.712,66889.882,
154.300,85917.195,1948.489,500.000,0.000,0.000,0.711,67035.507,
154.400,86044.366,1947.866,500.000,0.000,0.000,0.711,67181.127,
154.500,86171.445,1947.243,500.000,0.000,0.000,0.711,67326.741,
154.600,86298.432,1946.620,500.000,0.000,0.000,0.710,67472.350,
154.700,86425.327,1945.998,500.000,0.000,0.000,0.710,67617.953,
154.800,86552.129,1945.376,500.000,0.000,0.000,0.710,67763.550,
154.900,86678.840,1944.754,500.000,0.000,0.000,0.709,67909.141,
155.000,86805.459,1944.132,500.000,0.000,0.000,0.709,68054.727,
155.100,86931.985,1943.511,500.000,0.000,0.000,0.709,68200.307,
155.200,87058.419,1942.890,500.000,0.000,0.000,0.708,68345.881,
155.300,87184.762,1942.269,500.000,0.000,0.000,0.708,68491.449,
155.400,87311.012,1941.649,500.000,0.000,0.000,0.708,68637.012,
155.500,87437.170,1941.029,500.000,0.000,0.000,0.707,68782.569,
155.600,87563.236,1940.409,500.000,0.000,0.000,0.707,68928.121,
155.700,87689.210,1939.789,500.000,0.000,0.000,0.707,69073.666,
155.800,87815.092,1939.170,500.000,0.000,0.000,0.706,69219.206,
155.900,87940.882,1938.551,500.000,0.000,0.000,0.706,69364.741,
156.000,88066.580,1937.932,500.000,0.000,0.000,0.705,69510.270,
156.100,88192.186,1937.314,500.000,0.000,0.000,0.705,69655.793,
156.200,88317.700,1936.695,500.000,0.000,0.000,0.705,69801.310,
156.300,88443.121,1936.077,500.000,0.000,0.000,0.704,69946.822,
156.400,88568.451,1935.460,500.000,0.000,0.000,0.704,70092.328,
156.500,88693.689,1934.842,500.000,0.000,0.000,0.704,70237.828,
156.600,88818.835,1934.225,500.000,0.000,0.000,0.703,70383.323,
156.700,88943.888,1933.608,500.000,0.000,0.000,0.703,70528.812,
156.800,89068.850,1932.992,500.000,0.000,0.000,0.703,70674.296,
156.900,89193.720,1932.376,500.000,0.000,0.000,0.702,70819.774,
157.000,89318.497,1931.760,500.000,0.000,0.000,0.702,70965.246,
157.100,89443.183,1931.144,500.000,0.000,0.000,0.702,71110.713,
157.200,89567.776,1930.529,500.000,0.000,0.000,0.701,71256.174,
157.300,89692.278,1929.914,500.000,0.000,0.000,0.701,71401.629,
157.400,89816.688,1929.299,500.000,0.000,0.000,0.701,71547.079,
157.500,89941.005,1928.684,500.000,0.000,0.000,0.700,71692.524,
157.600,90065.231,1928.070,500.000,0.000,0.000,0.700,71837.962,
157.700,90189.365,1927.456,500.000,0.000,0.000,0.699,71983.395,
157.800,90313.406,1926.842,500.000,0.000,0.000,0.699,72128.823,
157.900,90437.356,1926.229,500.000,0.000,0.000,0.699,72274.245,
158.000,90561.214,1925.616,500.000,0.000,0.000,0.698,72419.661,
158.100,90684.980,1925.003,500.000,0.000,0.000,0.698,72565.072,
158.200,90808.653,1924.390,500.000,0.000,0.000,0.698,72710.477,
158.300,90932.235,1923.778,500.000,0.000,0.000,0.697,72855.877,
158.400,91055.725,1923.166,500.000,0.000,0.000,0.697,73001.271,
158.500,91179.123,1922.554,500.000,0.000,0.000,0.697,73146.659,
158.600,91302.429,1921.943,500.000,0.000,0.000,0.696,73292.042,
158.700,91425.643,1921.332,500.000,0.000,0.000,0.696,73437.420,
158.800,91548.765,1920.721,500.000,0.000,0.000,0.696,73582.791,
158.900,91671.795,1920.110,500.000,0.000,0.000,0.695,73728.158,
159.000,91794.733,1919.500,500.000,0.000,0.000,0.695,73873.518,
159.100,91917.580,1918.890,500.000,0.000,0.000,0.694,74018.874,
159.200,92040.334,1918.280,500.000,0.000,0.000,0.694,74164.224,
159.300,92162.996,1917.671,500.000,0.000,0.000,0.694,74309.568,
159.400,92285.567,1917.062,500.000,0.000,0.000,0.693,74454.906,
159.500,92408.045,1916.453,500.000,0.000,0.000,0.693,74600.240,
159.600,92530.432,1915.844,500.000,0.000,0.000,0.693,74745.567,
159.700,92652.727,1915.236,500.000,0.000,0.000,0.692,74890.889,
159.800,92774.929,1914.628,500.000,0.000,0.000,0.692,75036.206,
159.900,92897.040,1914.020,500.000,0.000,0.000,0.692,75181.517,
160.000,93019.059,1913.413,500.000,0.000,0.000,0.691,75326.823,
160.100,93140.986,1912.806,500.000,0.000,0.000,0.691,75472.123,
160.200,93262.822,1912.199,500.000,0.000,0.000,0.690,75617.418,
160.300,93384.565,1911.592,500.000,0.000,0.000,0.690,75762.707,
160.400,93506.216,1910.986,500.000,0.000,0.000,0.690,75907.991,
160.500,93627.776,1910.380,500.000,0.000,0.000,0.689,76053.269,
160.600,93749.243,1909.774,500.000,0.000,0.000,0.689,76198.542,
160.700,93870.619,1909.169,500.000,0.000,0.000,0.689,76343.810,
160.800,93991.903,1908.564,500.000,0.000,0.000,0.688,76489.072,
160.900,94113.095,1907.959,500.000,0.000,0.000,0.688,76634.328,
161.000,94234.195,1907.354,500.000,0.000,0.000,0.688,76779.579,
161.100,94355.203,1906.750,500.000,0.000,0.000,0.687,76924.825,
161.200,94476.120,1906.146,500.000,0.000,0.000,0.687,77070.065,
161.300,94596.944,1905.542,500.000,0.000,0.000,0.686,77215.300,
161.400,94717.677,1904.939,500.000,0.000,0.000,0.686,77360.529,
161.500,94838.318,1904.336,500.000,0.000,0.000,0.686,77505.753,
161.600,94958.866,1903.733,500.000,0.000,0.000,0.685,77650.971,
161.700,95079.324,1903.131,500.000,0.000,0.000,0.685,77796.185,
161.800,95199.689,1902.528,500.000,0.000,0.000,0.685,77941.392,
161.900,95319.962,1901.927,500.000,0.000,0.000,0.684,78086.594,
162.000,95440.144,1901.325,500.000,0.000,0.000,0.684,78231.791,
162.100,95560.234,1900.724,500.000,0.000,0.000,0.684,78376.983,
162.200,95680.231,1900.123,500.000,0.000,0.000,0.683,78522.169,
162.300,95800.137,1899.522,500.000,0.000,0.000,0.683,78667.350,
162.400,95919.952,1898.921,500.000,0.000,0.000,0.682,78812.525,
162.500,96039.674,1898.321,500.000,0.000,0.000,0.682,78957.695,
162.600,96159.305,1897.721,500.000,0.000,0.000,0.682,79102.859,
162.700,96278.844,1897.122,500.000,0.000,0.000,0.681,79248.018,
162.800,96398.291,1896.522,500.000,0.000,0.000,0.681,79393.172,
162.900,96517.646,1895.923,500.000,0.000,0.000,0.681,79538.321,
163.000,96636.909,1895.325,500.000,0.000,0.000,0.680,79683.464,
163.100,96756.081,1894.726,500.000,0.000,0.000,0.680,79828.602,
163.200,96875.160,1894.128,500.000,0.000,0.000,0.680,79973.734,
163.300,96994.148,1893.530,500.000,0.000,0.000,0.679,80118.861,
163.400,97113.045,1892.933,500.000,0.000,0.000,0.679,80263.983,
163.500,97231.849,1892.336,500.000,0.000,0.000,0.678,80409.099,
163.600,97350.562,1891.739,500.000,0.000,0.000,0.678,80554.210,
163.700,97469.182,1891.142,500.000,0.000,0.000,0.678,80699.316,
163.800,97587.711,1890.546,500.000,0.000,0.000,0.677,80844.416,
163.900,97706.149,1889.950,500.000,0.000,0.000,0.677,80989.511,
164.000,97824.494,1889.354,500.000,0.000,0.000,0.677,81134.601,
164.100,97942.748,1888.758,500.000,0.000,0.000,0.676,81279.686,
164.200,98060.910,1888.163,500.000,0.000,0.000,0.676,81424.765,
164.300,98178.980,1887.568,500.000,0.000,0.000,0.675,81569.839,
164.400,98296.959,1886.974,500.000,0.000,0.000,0.675,81714.907,
164.500,98414.845,1886.380,500.000,0.000,0.000,0.675,81859.971,
164.600,98532.640,1885.786,500.000,0.000,0.000,0.674,82005.029,
164.700,98650.343,1885.192,500.000,0.000,0.000,0.674,82150.081,
164.800,98767.955,1884.599,500.000,0.000,0.000,0.674,82295.129,
164.900,98885.475,1884.005,500.000,0.000,0.000,0.673,82440.171,
165.000,99002.903,1883.413,500.000,0.000,0.000,0.673,82585.208,
165.100,99120.239,1882.820,500.000,0.000,0.000,0.673,82730.240,
165.200,99237.483,1882.228,500.000,0.000,0.000,0.672,82875.266,
165.300,99354.636,1881.636,500.000,0.000,0.000,0.672,83020.287,
165.400,99471.697,1881.045,500.000,0.000,0.000,0.671,83165.303,
165.500,99588.666,1880.453,500.000,0.000,0.000,0.671,83310.314,
165.600,99705.544,1879.862,500.000,0.000,0.000,0.671,83455.319,
165.700,99822.330,1879.272,500.000,0.000,0.000,0.670,83600.319,
165.800,99939.024,1878.681,500.000,0.000,0.000,0.670,83745.314,
165.900,100055.627,1878.091,500.000,0.000,0.000,0.670,83890.304,
166.000,100172.137,1877.501,500.000,0.000,0.000,0.669,84035.288,
166.100,100288.556,1876.912,500.000,0.000,0.000,0.669,84180.267,
166.200,100404.884,1876.323,500.000,0.000,0.000,0.668,84325.241,
166.300,100521.119,1875.734,500.000,0.000,0.000,0.668,84470.210,
166.400,100637.263,1875.145,500.000,0.000,0.000,0.668,84615.174,
166.500,100753.316,1874.557,500.000,0.000,0.000,0.667,84760.132,
166.600,100869.276,1873.969,500.000,0.000,0.000,0.667,84905.086,
166.700,100985.145,1873.381,500.000,0.000,0.000,0.667,85050.034,
166.800,101100.922,1872.794,500.000,0.000,0.000,0.666,85194.976,
166.900,101216.608,1872.207,500.000,0.000,0.000,0.666,85339.914,
167.000,101332.202,1871.620,500.000,0.000,0.000,0.665,85484.847,
167.100,101447.704,1871.033,500.000,0.000,0.000,0.665,85629.774,
167.200,101563.115,1870.447,500.000,0.000,0.000,0.665,85774.696,
167.300,101678.433,1869.861,500.000,0.000,0.000,0.664,85919.613,
167.400,101793.661,1869.276,500.000,0.000,0.000,0.664,86064.525,
167.500,101908.796,1868.691,500.000,0.000,0.000,0.664,86209.431,
167.600,102023.840,1868.106,500.000,0.000,0.000,0.663,86354.333,
167.700,102138.792,1867.521,500.000,0.000,0.000,0.663,86499.229,
167.800,102253.653,1866.937,500.000,0.000,0.000,0.662,86644.120,
167.900,102368.422,1866.353,500.000,0.000,0.000,0.662,86789.006,
168.000,102483.099,1865.769,500.000,0.000,0.000,0.662,86933.887,
168.100,102597.685,1865.185,500.000,0.000,0.000,0.661,87078.763,
168.200,102712.179,1864.602,500.000,0.000,0.000,0.661,87223.634,
168.300,102826.581,1864.019,500.000,0.000,0.000,0.660,87368.499,
168.400,102940.892,1863.437,500.000,0.000,0.000,0.660,87513.360,
168.500,103055.111,1862.855,500.000,0.000,0.000,0.660,87658.215,
168.600,103169.239,1862.273,500.000,0.000,0.000,0.659,87803.065,
168.700,103283.275,1861.691,500.000,0.000,0.000,0.659,87947.910,
168.800,103397.219,1861.110,500.000,0.000,0.000,0.659,88092.750,
168.900,103511.072,1860.529,500.000,0.000,0.000,0.658,88237.585,
169.000,103624.833,1859.948,500.000,0.000,0.000,0.658,88382.415,
169.100,103738.502,1859.368,500.000,0.000,0.000,0.657,88527.240,
169.200,103852.080,1858.788,500.000,0.000,0.000,0.657,88672.059,
169.300,103965.566,1858.208,500.000,0.000,0.000,0.657,88816.874,
169.400,104078.961,1857.628,500.000,0.000,0.000,0.656,88961.683,
169.500,104192.264,1857.049,500.000,0.000,0.000,0.656,89106.488,
169.600,104305.476,1856.470,500.000,0.000,0.000,0.656,89251.287,
169.700,104418.595,1855.892,500.000,0.000,0.000,0.655,89396.081,
169.800,104531.624,1855.314,500.000,0.000,0.000,0.655,89540.871,
169.900,104644.560,1854.736,500.000,0.000,0.000,0.654,89685.655,
170.000,104757.406,1854.158,500.000,0.000,0.000,0.654,89830.434,
170.100,104870.159,1853.581,500.000,0.000,0.000,0.654,89975.208,
170.200,104982.821,1853.004,500.000,0.000,0.000,0.653,90119.977,
170.300,105095.392,1852.427,500.000,0.000,0.000,0.653,90264.741,
170.400,105207.870,1851.851,500.000,0.000,0.000,0.652,90409.500,
170.500,105320.258,1851.275,500.000,0.000,0.000,0.652,90554.254,
170.600,105432.553,1850.699,500.000,0.000,0.000,0.652,90699.003,
170.700,105544.758,1850.124,500.000,0.000,0.000,0.651,90843.747,
170.800,105656.870,1849.548,500.000,0.000,0.000,0.651,90988.485,
170.900,105768.891,1848.974,500.000,0.000,0.000,0.651,91133.219,
171.000,105880.821,1848.399,500.000,0.000,0.000,0.650,91277.948,
171.100,105992.659,1847.825,500.000,0.000,0.000,0.650,91422.672,
171.200,106104.405,1847.251,500.000,0.000,0.000,0.649,91567.391,
171.300,106216.060,1846.677,500.000,0.000,0.000,0.649,91712.105,
171.400,106327.624,1846.104,500.000,0.000,0.000,0.649,91856.814,
