STAGE 1 Parameters:
Fuel mass (kg): 5559.2755803978625
Dry mass (kg): 1200.0
Fuel fract: 0.8224661821038867
Isp @ SL: 224.63845626283333
Burn time (sec): 136.07634889186946
Thrust (N): 90030.294
dM/dt: 40.854091292642174

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
251.300,163660.763,1478.978,500.000,0.000,0.000,0.235,207116.970,
251.400,163695.114,1478.761,500.000,0.000,0.000,0.234,207257.208,
251.500,163729.376,1478.545,500.000,0.000,0.000,0.234,207397.445,
251.600,163763.547,1478.330,500.000,0.000,0.000,0.233,207537.681,
251.700,163797.628,1478.115,500.000,0.000,0.000,0.232,207677.915,
251.800,163831.619,1477.900,500.000,0.000,0.000,0.232,207818.148,
251.900,163865.521,1477.687,500.000,0.000,0.000,0.231,207958.379,
252.000,163899.332,1477.473,500.000,0.000,0.000,0.231,208098.609,
252.100,163933.053,1477.261,500.000,0.000,0.000,0.230,208238.837,
252.200,163966.684,1477.048,500.000,0.000,0.000,0.229,208379.064,
252.300,164000.225,1476.837,500.000,0.000,0.000,0.229,208519.289,
252.400,164033.676,1476.626,500.000,0.000,0.000,0.228,208659.513,
252.500,164067.037,1476.415,500.000,0.000,0.000,0.228,208799.736,
252.600,164100.307,1476.205,500.000,0.000,0.000,0.227,208939.957,
252.700,164133.488,1475.995,500.000,0.000,0.000,0.226,209080.177,
252.800,164166.579,1475.786,500.000,0.000,0.000,0.226,209220.395,
252.900,164199.580,1475.578,500.000,0.000,0.000,0.225,209360.612,
253.000,164232.491,1475.370,500.000,0.000,0.000,0.225,209500.828,
253.100,164265.311,1475.163,500.000,0.000,0.000,0.224,209641.042,
253.200,164298.042,1474.956,500.000,0.000,0.000,0.223,209781.254,
253.300,164330.683,1474.750,500.000,0.000,0.000,0.223,209921.466,
253.400,164363.233,1474.544,500.000,0.000,0.000,0.222,210061.675,
253.500,164395.694,1474.339,500.000,0.000,0.000,0.222,210201.884,
253.600,164428.064,1474.134,500.000,0.000,0.000,0.221,210342.091,
253.700,164460.345,1473.930,500.000,0.000,0.000,0.220,210482.297,
253.800,164492.535,1473.727,500.000,0.000,0.000,0.220,210622.501,
253.900,164524.636,1473.524,500.000,0.000,0.000,0.219,210762.704,
254.000,164556.646,1473.321,500.000,0.000,0.000,0.219,210902.905,
254.100,164588.567,1473.119,500.000,0.000,0.000,0.218,211043.105,
254.200,164620.397,1472.918,500.000,0.000,0.000,0.218,211183.304,
254.300,164652.137,1472.717,500.000,0.000,0.000,0.217,211323.502,
254.400,164683.788,1472.517,500.000,0.000,0.000,0.216,211463.698,
254.500,164715.348,1472.317,500.000,0.000,0.000,0.216,211603.892,
254.600,164746.818,1472.118,500.000,0.000,0.000,0.215,211744.086,
254.700,164778.199,1471.919,500.000,0.000,0.000,0.215,211884.278,
254.800,164809.489,1471.721,500.000,0.000,0.000,0.214,212024.469,
254.900,164840.689,1471.523,500.000,0.000,0.000,0.213,212164.658,
255.000,164871.799,1471.326,500.000,0.000,0.000,0.213,212304.846,
255.100,164902.820,1471.130,500.000,0.000,0.000,0.212,212445.033,
255.200,164933.750,1470.934,500.000,0.000,0.000,0.212,212585.218,
255.300,164964.590,1470.739,500.000,0.000,0.000,0.211,212725.402,
255.400,164995.340,1470.544,500.000,0.000,0.000,0.210,212865.585,
255.500,165026.000,1470.350,500.000,0.000,0.000,0.210,213005.766,
255.600,165056.570,1470.156,500.000,0.000,0.000,0.209,213145.946,
255.700,165087.051,1469.963,500.000,0.000,0.000,0.209,213286.125,
255.800,165117.441,1469.770,500.000,0.000,0.000,0.208,213426.302,
255.900,165147.741,1469.578,500.000,0.000,0.000,0.207,213566.478,
256.000,165177.951,1469.386,500.000,0.000,0.000,0.207,213706.653,
256.100,165208.071,1469.195,500.000,0.000,0.000,0.206,213846.827,
256.200,165238.101,1469.005,500.000,0.000,0.000,0.206,213986.999,
256.300,165268.041,1468.815,500.000,0.000,0.000,0.205,214127.170,
256.400,165297.891,1468.626,500.000,0.000,0.000,0.204,214267.340,
256.500,165327.651,1468.437,500.000,0.000,0.000,0.204,214407.508,
256.600,165357.322,1468.249,500.000,0.000,0.000,0.203,214547.675,
256.700,165386.902,1468.061,500.000,0.000,0.000,0.203,214687.841,
256.800,165416.392,1467.874,500.000,0.000,0.000,0.202,214828.006,
256.900,165445.792,1467.687,500.000,0.000,0.000,0.201,214968.169,
257.000,165475.102,1467.501,500.000,0.000,0.000,0.201,215108.331,
257.100,165504.322,1467.316,500.000,0.000,0.000,0.200,215248.492,
257.200,165533.452,1467.131,500.000,0.000,0.000,0.200,215388.651,
257.300,165562.492,1466.946,500.000,0.000,0.000,0.199,215528.810,
257.400,165591.442,1466.762,500.000,0.000,0.000,0.198,215668.967,
257.500,165620.302,1466.579,500.000,0.000,0.000,0.198,215809.123,
257.600,165649.072,1466.396,500.000,0.000,0.000,0.197,215949.277,
257.700,165677.753,1466.214,500.000,0.000,0.000,0.197,216089.431,
257.800,165706.343,1466.032,500.000,0.000,0.000,0.196,216229.583,
257.900,165734.843,1465.851,500.000,0.000,0.000,0.195,216369.734,
258.000,165763.253,1465.671,500.000,0.000,0.000,0.195,216509.883,
258.100,165791.573,1465.491,500.000,0.000,0.000,0.194,216650.032,
258.200,165819.803,1465.311,500.000,0.000,0.000,0.194,216790.179,
258.300,165847.943,1465.132,500.000,0.000,0.000,0.193,216930.325,
258.400,165875.993,1464.954,500.000,0.000,0.000,0.192,217070.470,
258.500,165903.954,1464.776,500.000,0.000,0.000,0.192,217210.614,
258.600,165931.824,1464.599,500.000,0.000,0.000,0.191,217350.756,
258.700,165959.604,1464.422,500.000,0.000,0.000,0.191,217490.898,
258.800,165987.294,1464.246,500.000,0.000,0.000,0.190,217631.038,
258.900,166014.894,1464.071,500.000,0.000,0.000,0.189,217771.176,
259.000,166042.405,1463.895,500.000,0.000,0.000,0.189,217911.314,
259.100,166069.825,1463.721,500.000,0.000,0.000,0.188,218051.451,
259.200,166097.155,1463.547,500.000,0.000,0.000,0.188,218191.586,
259.300,166124.396,1463.374,500.000,0.000,0.000,0.187,218331.720,
259.400,166151.546,1463.201,500.000,0.000,0.000,0.186,218471.853,
259.500,166178.606,1463.029,500.000,0.000,0.000,0.186,218611.985,
259.600,166205.577,1462.857,500.000,0.000,0.000,0.185,218752.116,
259.700,166232.457,1462.686,500.000,0.000,0.000,0.185,218892.245,
259.800,166259.247,1462.515,500.000,0.000,0.000,0.184,219032.374,
259.900,166285.948,1462.345,500.000,0.000,0.000,0.183,219172.501,
260.000,166312.558,1462.176,500.000,0.000,0.000,0.183,219312.627,
260.100,166339.079,1462.007,500.000,0.000,0.000,0.182,219452.752,
260.200,166365.509,1461.838,500.000,0.000,0.000,0.181,219592.876,
260.300,166391.850,1461.670,500.000,0.000,0.000,0.181,219732.999,
260.400,166418.100,1461.503,500.000,0.000,0.000,0.180,219873.120,
260.500,166444.261,1461.336,500.000,0.000,0.000,0.180,220013.241,
260.600,166470.331,1461.170,500.000,0.000,0.000,0.179,220153.360,
260.700,166496.312,1461.005,500.000,0.000,0.000,0.178,220293.478,
260.800,166522.203,1460.840,500.000,0.000,0.000,0.178,220433.595,
260.900,166548.003,1460.675,500.000,0.000,0.000,0.177,220573.711,
261.000,166573.714,1460.511,500.000,0.000,0.000,0.177,220713.826,
261.100,166599.335,1460.348,500.000,0.000,0.000,0.176,220853.940,
261.200,166624.865,1460.185,500.000,0.000,0.000,0.175,220994.053,
261.300,166650.306,1460.023,500.000,0.000,0.000,0.175,221134.164,
261.400,166675.657,1459.861,500.000,0.000,0.000,0.174,221274.275,
261.500,166700.918,1459.700,500.000,0.000,0.000,0.174,221414.384,
261.600,166726.089,1459.539,500.000,0.000,0.000,0.173,221554.493,
261.700,166751.170,1459.379,500.000,0.000,0.000,0.172,221694.600,
261.800,166776.161,1459.220,500.000,0.000,0.000,0.172,221834.706,
261.900,166801.062,1459.061,500.000,0.000,0.000,0.171,221974.811,
262.000,166825.873,1458.902,500.000,0.000,0.000,0.171,222114.915,
262.100,166850.594,1458.745,500.000,0.000,0.000,0.170,222255.018,
262.200,166875.225,1458.587,500.000,0.000,0.000,0.169,222395.120,
262.300,166899.766,1458.431,500.000,0.000,0.000,0.169,222535.221,
262.400,166924.217,1458.275,500.000,0.000,0.000,0.168,222675.321,
262.500,166948.579,1458.119,500.000,0.000,0.000,0.168,222815.420,
262.600,166972.850,1457.964,500.000,0.000,0.000,0.167,222955.517,
262.700,166997.031,1457.809,500.000,0.000,0.000,0.166,223095.614,
262.800,167021.123,1457.656,500.000,0.000,0.000,0.166,223235.710,
262.900,167045.124,1457.502,500.000,0.000,0.000,0.165,223375.804,
263.000,167069.035,1457.349,500.000,0.000,0.000,0.165,223515.898,
263.100,167092.857,1457.197,500.000,0.000,0.000,0.164,223655.991,
263.200,167116.588,1457.046,500.000,0.000,0.000,0.163,223796.082,
263.300,167140.230,1456.894,500.000,0.000,0.000,0.163,223936.173,
263.400,167163.782,1456.744,500.000,0.000,0.000,0.162,224076.262,
263.500,167187.243,1456.594,500.000,0.000,0.000,0.161,224216.351,
263.600,167210.615,1456.445,500.000,0.000,0.000,0.161,224356.438,
263.700,167233.897,1456.296,500.000,0.000,0.000,0.160,224496.525,
263.800,167257.089,1456.147,500.000,0.000,0.000,0.160,224636.610,
263.900,167280.191,1456.000,500.000,0.000,0.000,0.159,224776.695,
264.000,167303.202,1455.853,500.000,0.000,0.000,0.158,224916.779,
264.100,167326.124,1455.706,500.000,0.000,0.000,0.158,225056.861,
264.200,167348.956,1455.560,500.000,0.000,0.000,0.157,225196.943,
264.300,167371.698,1455.414,500.000,0.000,0.000,0.157,225337.023,
264.400,167394.351,1455.269,500.000,0.000,0.000,0.156,225477.103,
264.500,167416.913,1455.125,500.000,0.000,0.000,0.155,225617.182,
264.600,167439.385,1454.981,500.000,0.000,0.000,0.155,225757.259,
264.700,167461.767,1454.838,500.000,0.000,0.000,0.154,225897.336,
264.800,167484.060,1454.695,500.000,0.000,0.000,0.154,226037.412,
264.900,167506.262,1454.553,500.000,0.000,0.000,0.153,226177.487,
265.000,167528.374,1454.412,500.000,0.000,0.000,0.152,226317.561,
265.100,167550.397,1454.271,500.000,0.000,0.000,0.152,226457.634,
265.200,167572.330,1454.130,500.000,0.000,0.000,0.151,226597.706,
265.300,167594.172,1453.990,500.000,0.000,0.000,0.150,226737.777,
265.400,167615.925,1453.851,500.000,0.000,0.000,0.150,226877.847,
265.500,167637.588,1453.712,500.000,0.000,0.000,0.149,227017.916,
265.600,167659.160,1453.574,500.000,0.000,0.000,0.149,227157.984,
265.700,167680.643,1453.437,500.000,0.000,0.000,0.148,227298.052,
265.800,167702.036,1453.300,500.000,0.000,0.000,0.147,227438.118,
265.900,167723.339,1453.163,500.000,0.000,0.000,0.147,227578.184,
266.000,167744.552,1453.027,500.000,0.000,0.000,0.146,227718.248,
266.100,167765.675,1452.892,500.000,0.000,0.000,0.146,227858.312,
266.200,167786.708,1452.757,500.000,0.000,0.000,0.145,227998.375,
266.300,167807.652,1452.623,500.000,0.000,0.000,0.144,228138.437,
266.400,167828.505,1452.489,500.000,0.000,0.000,0.144,228278.498,
266.500,167849.268,1452.356,500.000,0.000,0.000,0.143,228418.558,
266.600,167869.942,1452.224,500.000,0.000,0.000,0.143,228558.617,
266.700,167890.525,1452.092,500.000,0.000,0.000,0.142,228698.675,
266.800,167911.019,1451.960,500.000,0.000,0.000,0.141,228838.733,
266.900,167931.422,1451.829,500.000,0.000,0.000,0.141,228978.789,
267.000,167951.736,1451.699,500.000,0.000,0.000,0.140,229118.845,
267.100,167971.960,1451.570,500.000,0.000,0.000,0.139,229258.900,
267.200,167992.094,1451.440,500.000,0.000,0.000,0.139,229398.954,
267.300,168012.138,1451.312,500.000,0.000,0.000,0.138,229539.007,
267.400,168032.091,1451.184,500.000,0.000,0.000,0.138,229679.059,
267.500,168051.956,1451.056,500.000,0.000,0.000,0.137,229819.111,
267.600,168071.730,1450.930,500.000,0.000,0.000,0.136,229959.161,
267.700,168091.414,1450.803,500.000,0.000,0.000,0.136,230099.211,
267.800,168111.008,1450.678,500.000,0.000,0.000,0.135,230239.260,
267.900,168130.512,1450.552,500.000,0.000,0.000,0.135,230379.308,
268.000,168149.927,1450.428,500.000,0.000,0.000,0.134,230519.355,
268.100,168169.251,1450.304,500.000,0.000,0.000,0.133,230659.402,
268.200,168188.486,1450.180,500.000,0.000,0.000,0.133,230799.447,
268.300,168207.630,1450.057,500.000,0.000,0.000,0.132,230939.492,
268.400,168226.685,1449.935,500.000,0.000,0.000,0.131,231079.536,
268.500,168245.650,1449.813,500.000,0.000,0.000,0.131,231219.579,
268.600,168264.525,1449.692,500.000,0.000,0.000,0.130,231359.621,
268.700,168283.310,1449.571,500.000,0.000,0.000,0.130,231499.663,
268.800,168302.005,1449.451,500.000,0.000,0.000,0.129,231639.703,
268.900,168320.610,1449.332,500.000,0.000,0.000,0.128,231779.743,
269.000,168339.125,1449.213,500.000,0.000,0.000,0.128,231919.782,
269.100,168357.550,1449.095,500.000,0.000,0.000,0.127,232059.821,
269.200,168375.885,1448.977,500.000,0.000,0.000,0.127,232199.858,
269.300,168394.131,1448.860,500.000,0.000,0.000,0.126,232339.895,
269.400,168412.286,1448.743,500.000,0.000,0.000,0.125,232479.931,
269.500,168430.352,1448.627,500.000,0.000,0.000,0.125,232619.966,
269.600,168448.327,1448.511,500.000,0.000,0.000,0.124,232760.000,
269.700,168466.213,1448.397,500.000,0.000,0.000,0.123,232900.034,
269.800,168484.009,1448.282,500.000,0.000,0.000,0.123,233040.067,
269.900,168501.715,1448.168,500.000,0.000,0.000,0.122,233180.099,
270.000,168519.331,1448.055,500.000,0.000,0.000,0.122,233320.130,
270.100,168536.857,1447.943,500.000,0.000,0.000,0.121,233460.161,
270.200,168554.293,1447.830,500.000,0.000,0.000,0.120,233600.191,
270.300,168571.639,1447.719,500.000,0.000,0.000,0.120,233740.220,
270.400,168588.895,1447.608,500.000,0.000,0.000,0.119,233880.248,
270.500,168606.062,1447.498,500.000,0.000,0.000,0.119,234020.276,
270.600,168623.138,1447.388,500.000,0.000,0.000,0.118,234160.303,
270.700,168640.125,1447.279,500.000,0.000,0.000,0.117,234300.329,
270.800,168657.021,1447.170,500.000,0.000,0.000,0.117,234440.354,
270.900,168673.828,1447.062,500.000,0.000,0.000,0.116,234580.379,
271.000,168690.545,1446.954,500.000,0.000,0.000,0.115,234720.403,
271.100,168707.172,1446.847,500.000,0.000,0.000,0.115,234860.426,
271.200,168723.709,1446.741,500.000,0.000,0.000,0.114,235000.449,
271.300,168740.156,1446.635,500.000,0.000,0.000,0.114,235140.471,
271.400,168756.513,1446.530,500.000,0.000,0.000,0.113,235280.492,
271.500,168772.780,1446.425,500.000,0.000,0.000,0.112,235420.512,
271.600,168788.957,1446.321,500.000,0.000,0.000,0.112,235560.532,
271.700,168805.045,1446.218,500.000,0.000,0.000,0.111,235700.551,
271.800,168821.042,1446.115,500.000,0.000,0.000,0.111,235840.569,
271.900,168836.950,1446.012,500.000,0.000,0.000,0.110,235980.587,
272.000,168852.768,1445.910,500.000,0.000,0.000,0.109,236120.604,
272.100,168868.496,1445.809,500.000,0.000,0.000,0.109,236260.620,
272.200,168884.133,1445.709,500.000,0.000,0.000,0.108,236400.636,
272.300,168899.681,1445.608,500.000,0.000,0.000,0.107,236540.651,
272.400,168915.140,1445.509,500.000,0.000,0.000,0.107,236680.665,
272.500,168930.508,1445.410,500.000,0.000,0.000,0.106,236820.679,
272.600,168945.786,1445.312,500.000,0.000,0.000,0.106,236960.692,
272.700,168960.974,1445.214,500.000,0.000,0.000,0.105,237100.705,
272.800,168976.073,1445.117,500.000,0.000,0.000,0.104,237240.716,
272.900,168991.081,1445.020,500.000,0.000,0.000,0.104,237380.727,
273.000,169006.000,1444.924,500.000,0.000,0.000,0.103,237520.738,
273.100,169020.829,1444.828,500.000,0.000,0.000,0.103,237660.748,
273.200,169035.568,1444.733,500.000,0.000,0.000,0.102,237800.757,
273.300,169050.216,1444.639,500.000,0.000,0.000,0.101,237940.765,
273.400,169064.776,1444.545,500.000,0.000,0.000,0.101,238080.773,
273.500,169079.245,1444.452,500.000,0.000,0.000,0.100,238220.781,
273.600,169093.624,1444.359,500.000,0.000,0.000,0.099,238360.787,
273.700,169107.913,1444.267,500.000,0.000,0.000,0.099,238500.793,
273.800,169122.113,1444.176,500.000,0.000,0.000,0.098,238640.799,
273.900,169136.222,1444.085,500.000,0.000,0.000,0.098,238780.804,
274.000,169150.242,1443.995,500.000,0.000,0.000,0.097,238920.808,
274.100,169164.172,1443.905,500.000,0.000,0.000,0.096,239060.811,
274.200,169178.011,1443.816,500.000,0.000,0.000,0.096,239200.815,
274.300,169191.761,1443.727,500.000,0.000,0.000,0.095,239340.817,
274.400,169205.421,1443.639,500.000,0.000,0.000,0.094,239480.819,
274.500,169218.991,1443.551,500.000,0.000,0.000,0.094,239620.820,
274.600,169232.472,1443.465,500.000,0.000,0.000,0.093,239760.821,
274.700,169245.862,1443.378,500.000,0.000,0.000,0.093,239900.821,
274.800,169259.163,1443.292,500.000,0.000,0.000,0.092,240040.821,
274.900,169272.373,1443.207,500.000,0.000,0.000,0.091,240180.820,
275.000,169285.494,1443.123,500.000,0.000,0.000,0.091,240320.818,
275.100,169298.524,1443.039,500.000,0.000,0.000,0.090,240460.816,
275.200,169311.465,1442.955,500.000,0.000,0.000,0.089,240600.813,
275.300,169324.316,1442.872,500.000,0.000,0.000,0.089,240740.810,
275.400,169337.077,1442.790,500.000,0.000,0.000,0.088,240880.806,
275.500,169349.749,1442.708,500.000,0.000,0.000,0.088,241020.802,
275.600,169362.330,1442.627,500.000,0.000,0.000,0.087,241160.797,
275.700,169374.821,1442.547,500.000,0.000,0.000,0.086,241300.792,
275.800,169387.223,1442.467,500.000,0.000,0.000,0.086,241440.786,
275.900,169399.534,1442.387,500.000,0.000,0.000,0.085,241580.779,
276.000,169411.756,1442.308,500.000,0.000,0.000,0.085,241720.772,
276.100,169423.888,1442.230,500.000,0.000,0.000,0.084,241860.765,
276.200,169435.930,1442.152,500.000,0.000,0.000,0.083,242000.757,
276.300,169447.882,1442.075,500.000,0.000,0.000,0.083,242140.748,
276.400,169459.744,1441.999,500.000,0.000,0.000,0.082,242280.739,
276.500,169471.516,1441.923,500.000,0.000,0.000,0.081,242420.729,
276.600,169483.199,1441.847,500.000,0.000,0.000,0.081,242560.719,
276.700,169494.791,1441.773,500.000,0.000,0.000,0.080,242700.709,
276.800,169506.294,1441.698,500.000,0.000,0.000,0.080,242840.698,
276.900,169517.706,1441.625,500.000,0.000,0.000,0.079,242980.686,
277.000,169529.029,1441.552,500.000,0.000,0.000,0.078,243120.674,
277.100,169540.262,1441.479,500.000,0.000,0.000,0.078,243260.662,
277.200,169551.405,1441.407,500.000,0.000,0.000,0.077,243400.649,
277.300,169562.458,1441.336,500.000,0.000,0.000,0.076,243540.635,
277.400,169573.421,1441.265,500.000,0.000,0.000,0.076,243680.621,
277.500,169584.295,1441.195,500.000,0.000,0.000,0.075,243820.607,
277.600,169595.078,1441.125,500.000,0.000,0.000,0.075,243960.592,
277.700,169605.772,1441.056,500.000,0.000,0.000,0.074,244100.577,
277.800,169616.375,1440.988,500.000,0.000,0.000,0.073,244240.561,
277.900,169626.889,1440.920,500.000,0.000,0.000,0.073,244380.545,
278.000,169637.313,1440.852,500.000,0.000,0.000,0.072,244520.528,
278.100,169647.647,1440.786,500.000,0.000,0.000,0.071,244660.511,
278.200,169657.891,1440.720,500.000,0.000,0.000,0.071,244800.493,
278.300,169668.046,1440.654,500.000,0.000,0.000,0.070,244940.475,
278.400,169678.110,1440.589,500.000,0.000,0.000,0.070,245080.457,
278.500,169688.084,1440.525,500.000,0.000,0.000,0.069,245220.438,
278.600,169697.969,1440.461,500.000,0.000,0.000,0.068,245360.419,
278.700,169707.764,1440.397,500.000,0.000,0.000,0.068,245500.399,
278.800,169717.469,1440.335,500.000,0.000,0.000,0.067,245640.379,
278.900,169727.084,1440.273,500.000,0.000,0.000,0.066,245780.358,
279.000,169736.609,1440.211,500.000,0.000,0.000,0.066,245920.337,
279.100,169746.044,1440.150,500.000,0.000,0.000,0.065,246060.316,
279.200,169755.389,1440.090,500.000,0.000,0.000,0.065,246200.294,
279.300,169764.644,1440.030,500.000,0.000,0.000,0.064,246340.272,
279.400,169773.810,1439.971,500.000,0.000,0.000,0.063,246480.250,
279.500,169782.886,1439.912,500.000,0.000,0.000,0.063,246620.227,
279.600,169791.871,1439.854,500.000,0.000,0.000,0.062,246760.203,
279.700,169800.767,1439.797,500.000,0.000,0.000,0.062,246900.180,
279.800,169809.573,1439.740,500.000,0.000,0.000,0.061,247040.155,
279.900,169818.289,1439.683,500.000,0.000,0.000,0.060,247180.131,
280.000,169826.916,1439.628,500.000,0.000,0.000,0.060,247320.106,
280.100,169835.452,1439.572,500.000,0.000,0.000,0.059,247460.081,
280.200,169843.899,1439.518,500.000,0.000,0.000,0.058,247600.055,
280.300,169852.255,1439.464,500.000,0.000,0.000,0.058,247740.029,
280.400,169860.522,1439.410,500.000,0.000,0.000,0.057,247880.003,
280.500,169868.699,1439.358,500.000,0.000,0.000,0.057,248019.976,
280.600,169876.786,1439.305,500.000,0.000,0.000,0.056,248159.949,
280.700,169884.783,1439.254,500.000,0.000,0.000,0.055,248299.922,
280.800,169892.690,1439.202,500.000,0.000,0.000,0.055,248439.894,
280.900,169900.507,1439.152,500.000,0.000,0.000,0.054,248579.866,
281.000,169908.235,1439.102,500.000,0.000,0.000,0.053,248719.838,
281.100,169915.872,1439.053,500.000,0.000,0.000,0.053,248859.809,
281.200,169923.420,1439.004,500.000,0.000,0.000,0.052,248999.780,
281.300,169930.878,1438.956,500.000,0.000,0.000,0.052,249139.751,
281.400,169938.246,1438.908,500.000,0.000,0.000,0.051,249279.722,
281.500,169945.524,1438.861,500.000,0.000,0.000,0.050,249419.692,
281.600,169952.712,1438.814,500.000,0.000,0.000,0.050,249559.661,
281.700,169959.810,1438.768,500.000,0.000,0.000,0.049,249699.631,
281.800,169966.818,1438.723,500.000,0.000,0.000,0.048,249839.600,
281.900,169973.737,1438.678,500.000,0.000,0.000,0.048,249979.569,
282.000,169980.566,1438.634,500.000,0.000,0.000,0.047,250119.537,
282.100,169987.304,1438.591,500.000,0.000,0.000,0.047,250259.506,
282.200,169993.953,1438.548,500.000,0.000,0.000,0.046,250399.474,
282.300,170000.512,1438.505,500.000,0.000,0.000,0.045,250539.441,
282.400,170006.982,1438.463,500.000,0.000,0.000,0.045,250679.409,
282.500,170013.361,1438.422,500.000,0.000,0.000,0.044,250819.376,
282.600,170019.650,1438.381,500.000,0.000,0.000,0.043,250959.343,
282.700,170025.850,1438.341,500.000,0.000,0.000,0.043,251099.309,
282.800,170031.959,1438.302,500.000,0.000,0.000,0.042,251239.276,
282.900,170037.979,1438.263,500.000,0.000,0.000,0.042,251379.242,
283.000,170043.909,1438.225,500.000,0.000,0.000,0.041,251519.207,
283.100,170049.749,1438.187,500.000,0.000,0.000,0.040,251659.173,
283.200,170055.499,1438.150,500.000,0.000,0.000,0.040,251799.138,
283.300,170061.159,1438.113,500.000,0.000,0.000,0.039,251939.103,
283.400,170066.730,1438.077,500.000,0.000,0.000,0.038,252079.068,
283.500,170072.210,1438.042,500.000,0.000,0.000,0.038,252219.033,
283.600,170077.601,1438.007,500.000,0.000,0.000,0.037,252358.997,
283.700,170082.902,1437.972,500.000,0.000,0.000,0.037,252498.961,
283.800,170088.113,1437.939,500.000,0.000,0.000,0.036,252638.925,
283.900,170093.234,1437.905,500.000,0.000,0.000,0.035,252778.889,
284.000,170098.265,1437.873,500.000,0.000,0.000,0.035,252918.852,
284.100,170103.206,1437.841,500.000,0.000,0.000,0.034,253058.816,
284.200,170108.057,1437.810,500.000,0.000,0.000,0.033,253198.779,
284.300,170112.819,1437.779,500.000,0.000,0.000,0.033,253338.741,
284.400,170117.491,1437.749,500.000,0.000,0.000,0.032,253478.704,
284.500,170122.072,1437.719,500.000,0.000,0.000,0.032,253618.667,
284.600,170126.564,1437.690,500.000,0.000,0.000,0.031,253758.629,
284.700,170130.966,1437.661,500.000,0.000,0.000,0.030,253898.591,
284.800,170135.279,1437.633,500.000,0.000,0.000,0.030,254038.553,
284.900,170139.501,1437.606,500.000,0.000,0.000,0.029,254178.514,
285.000,170143.633,1437.579,500.000,0.000,0.000,0.028,254318.476,
285.100,170147.676,1437.553,500.000,0.000,0.000,0.028,254458.437,
285.200,170151.628,1437.528,500.000,0.000,0.000,0.027,254598.398,
285.300,170155.491,1437.503,500.000,0.000,0.000,0.027,254738.359,
285.400,170159.264,1437.478,500.000,0.000,0.000,0.026,254878.320,
285.500,170162.947,1437.454,500.000,0.000,0.000,0.025,255018.281,
285.600,170166.540,1437.431,500.000,0.000,0.000,0.025,255158.241,
285.700,170170.044,1437.408,500.000,0.000,0.000,0.024,255298.202,
285.800,170173.457,1437.386,500.000,0.000,0.000,0.023,255438.162,
285.900,170176.781,1437.365,500.000,0.000,0.000,0.023,255578.122,
286.000,170180.014,1437.344,500.000,0.000,0.000,0.022,255718.082,
286.100,170183.158,1437.324,500.000,0.000,0.000,0.022,255858.042,
286.200,170186.212,1437.304,500.000,0.000,0.000,0.021,255998.001,
286.300,170189.176,1437.285,500.000,0.000,0.000,0.020,256137.961,
286.400,170192.050,1437.266,500.000,0.000,0.000,0.020,256277.920,
286.500,170194.835,1437.248,500.000,0.000,0.000,0.019,256417.880,
286.600,170197.529,1437.231,500.000,0.000,0.000,0.018,256557.839,
286.700,170200.134,1437.214,500.000,0.000,0.000,0.018,256697.798,
286.800,170202.649,1437.197,500.000,0.000,0.000,0.017,256837.757,
286.900,170205.073,1437.182,500.000,0.000,0.000,0.017,256977.716,
287.000,170207.408,1437.167,500.000,0.000,0.000,0.016,257117.674,
287.100,170209.653,1437.152,500.000,0.000,0.000,0.015,257257.633,
287.200,170211.809,1437.138,500.000,0.000,0.000,0.015,257397.592,
287.300,170213.874,1437.125,500.000,0.000,0.000,0.014,257537.550,
287.400,170215.850,1437.112,500.000,0.000,0.000,0.013,257677.508,
287.500,170217.735,1437.100,500.000,0.000,0.000,0.013,257817.467,
287.600,170219.531,1437.088,500.000,0.000,0.000,0.012,257957.425,
287.700,170221.237,1437.077,500.000,0.000,0.000,0.012,258097.383,
287.800,170222.853,1437.067,500.000,0.000,0.000,0.011,258237.341,
287.900,170224.379,1437.057,500.000,0.000,0.000,0.010,258377.299,
288.000,170225.815,1437.047,500.000,0.000,0.000,0.010,258517.257,
288.100,170227.162,1437.039,500.000,0.000,0.000,0.009,258657.215,
288.200,170228.418,1437.031,500.000,0.000,0.000,0.008,258797.173,
288.300,170229.585,1437.023,500.000,0.000,0.000,0.008,258937.130,
288.400,170230.662,1437.016,500.000,0.000,0.000,0.007,259077.088,
288.500,170231.649,1437.010,500.000,0.000,0.000,0.007,259217.046,
288.600,170232.546,1437.004,500.000,0.000,0.000,0.006,259357.003,
288.700,170233.353,1436.999,500.000,0.000,0.000,0.005,259496.961,
288.800,170234.070,1436.994,500.000,0.000,0.000,0.005,259636.919,
288.900,170234.697,1436.990,500.000,0.000,0.000,0.004,259776.876,
289.000,170235.235,1436.986,500.000,0.000,0.000,0.003,259916.834,
289.100,170235.683,1436.984,500.000,0.000,0.000,0.003,260056.791,
289.200,170236.041,1436.981,500.000,0.000,0.000,0.002,260196.749,
289.300,170236.309,1436.980,500.000,0.000,0.000,0.002,260336.706,
289.400,170236.487,1436.978,500.000,0.000,0.000,0.001,260476.664,
289.500,170236.575,1436.978,500.000,0.000,0.000,0.000,260616.621,
289.600,170236.573,1436.978,500.000,0.000,0.000,-0.000,260756.578,
