STAGE 1 Parameters:
Fuel mass (kg): 5605.2089910576815
Dry mass (kg): 1200.0
Fuel fract: 0.8236644897200294
Isp @ SL: 226.6814515241052
Burn time (sec): 138.44846145846543
Thrust (N): 90030.294
dM/dt: 40.485888626066426

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
123.900,47378.149,1445.999,2289.007,93977.314,0.000,0.850,27439.403,
124.000,47486.886,1449.383,2284.959,93992.131,0.000,0.849,27534.270,
124.100,47595.820,1452.776,2280.910,94006.994,0.000,0.849,27629.423,
124.200,47704.950,1456.177,2276.862,94021.904,0.000,0.848,27724.863,
124.300,47814.277,1459.586,2272.813,94036.860,0.000,0.848,27820.590,
124.400,47923.801,1463.004,2268.764,94051.863,0.000,0.847,27916.606,
124.500,48033.524,1466.430,2264.716,94066.913,0.000,0.846,28012.912,
124.600,48143.444,1469.865,2260.667,94082.010,0.000,0.846,28109.507,
124.700,48253.562,1473.308,2256.619,94097.154,0.000,0.845,28206.393,
124.800,48363.880,1476.760,2252.570,94112.344,0.000,0.845,28303.571,
124.900,48474.396,1480.220,2248.522,94127.582,0.000,0.844,28401.041,
125.000,48585.111,1483.689,2244.473,94142.867,0.000,0.843,28498.805,
125.100,48696.026,1487.167,2240.424,94158.199,0.000,0.843,28596.863,
125.200,48807.141,1490.653,2236.376,94173.579,0.000,0.842,28695.215,
125.300,48918.457,1494.148,2232.327,94189.006,0.000,0.842,28793.864,
125.400,49029.972,1497.652,2228.279,94204.480,0.000,0.841,28892.810,
125.500,49141.689,1501.165,2224.230,94220.002,0.000,0.840,28992.053,
125.600,49253.607,1504.686,2220.181,94235.572,0.000,0.840,29091.594,
125.700,49365.727,1508.217,2216.133,94251.189,0.000,0.839,29191.435,
125.800,49478.049,1511.756,2212.084,94266.854,0.000,0.839,29291.575,
125.900,49590.572,1515.304,2208.036,94282.567,0.000,0.838,29392.017,
126.000,49703.299,1518.861,2203.987,94298.328,0.000,0.837,29492.761,
126.100,49816.228,1522.427,2199.938,94314.136,0.000,0.837,29593.807,
126.200,49929.361,1526.003,2195.890,94329.993,0.000,0.836,29695.157,
126.300,50042.697,1529.587,2191.841,94345.898,0.000,0.835,29796.811,
126.400,50156.238,1533.180,2187.793,94361.851,0.000,0.835,29898.770,
126.500,50269.982,1536.783,2183.744,94377.853,0.000,0.834,30001.036,
126.600,50383.931,1540.394,2179.695,94393.903,0.000,0.834,30103.609,
126.700,50498.085,1544.015,2175.647,94410.001,0.000,0.833,30206.489,
126.800,50612.445,1547.645,2171.598,94426.148,0.000,0.832,30309.679,
126.900,50727.010,1551.284,2167.550,94442.343,0.000,0.832,30413.178,
127.000,50841.781,1554.933,2163.501,94458.587,0.000,0.831,30516.988,
127.100,50956.759,1558.591,2159.453,94474.879,0.000,0.831,30621.109,
127.200,51071.943,1562.258,2155.404,94491.221,0.000,0.830,30725.543,
127.300,51187.334,1565.935,2151.355,94507.611,0.000,0.829,30830.289,
127.400,51302.933,1569.621,2147.307,94524.050,0.000,0.829,30935.351,
127.500,51418.740,1573.317,2143.258,94540.538,0.000,0.828,31040.727,
127.600,51534.754,1577.022,2139.210,94557.075,0.000,0.828,31146.419,
127.700,51650.978,1580.737,2135.161,94573.662,0.000,0.827,31252.428,
127.800,51767.410,1584.462,2131.112,94590.297,0.000,0.826,31358.755,
127.900,51884.051,1588.196,2127.064,94606.982,0.000,0.826,31465.401,
128.000,52000.902,1591.939,2123.015,94623.716,0.000,0.825,31572.366,
128.100,52117.962,1595.693,2118.967,94640.499,0.000,0.825,31679.653,
128.200,52235.233,1599.456,2114.918,94657.332,0.000,0.824,31787.260,
128.300,52352.715,1603.229,2110.869,94674.214,0.000,0.823,31895.190,
128.400,52470.408,1607.012,2106.821,94691.146,0.000,0.823,32003.444,
128.500,52588.312,1610.805,2102.772,94708.128,0.000,0.822,32112.022,
128.600,52706.428,1614.607,2098.724,94725.159,0.000,0.822,32220.925,
128.700,52824.756,1618.420,2094.675,94742.240,0.000,0.821,32330.155,
128.800,52943.296,1622.242,2090.627,94759.371,0.000,0.820,32439.711,
128.900,53062.050,1626.075,2086.578,94776.552,0.000,0.820,32549.596,
129.000,53181.016,1629.917,2082.529,94793.782,0.000,0.819,32659.810,
129.100,53300.196,1633.770,2078.481,94811.063,0.000,0.819,32770.354,
129.200,53419.591,1637.633,2074.432,94828.394,0.000,0.818,32881.230,
129.300,53539.199,1641.506,2070.384,94845.775,0.000,0.817,32992.437,
129.400,53659.023,1645.389,2066.335,94863.206,0.000,0.817,33103.977,
129.500,53779.061,1649.283,2062.286,94880.687,0.000,0.816,33215.852,
129.600,53899.315,1653.187,2058.238,94898.219,0.000,0.815,33328.061,
129.700,54019.785,1657.101,2054.189,94915.801,0.000,0.815,33440.606,
129.800,54140.471,1661.025,2050.141,94933.434,0.000,0.814,33553.488,
129.900,54261.374,1664.960,2046.092,94951.117,0.000,0.814,33666.708,
130.000,54382.494,1668.906,2042.043,94968.851,0.000,0.813,33780.267,
130.100,54503.831,1672.862,2037.995,94986.635,0.000,0.812,33894.166,
130.200,54625.387,1676.828,2033.946,95004.470,0.000,0.812,34008.406,
130.300,54747.160,1680.806,2029.898,95022.356,0.000,0.811,34122.988,
130.400,54869.152,1684.794,2025.849,95040.293,0.000,0.811,34237.913,
130.500,54991.363,1688.792,2021.801,95058.280,0.000,0.810,34353.182,
130.600,55113.794,1692.801,2017.752,95076.318,0.000,0.809,34468.796,
130.700,55236.444,1696.821,2013.703,95094.408,0.000,0.809,34584.756,
130.800,55359.315,1700.852,2009.655,95112.548,0.000,0.808,34701.063,
130.900,55482.406,1704.894,2005.606,95130.740,0.000,0.808,34817.718,
131.000,55605.718,1708.947,2001.558,95148.982,0.000,0.807,34934.722,
131.100,55729.252,1713.010,1997.509,95167.276,0.000,0.806,35052.077,
131.200,55853.007,1717.085,1993.460,95185.621,0.000,0.806,35169.783,
131.300,55976.985,1721.171,1989.412,95204.017,0.000,0.805,35287.840,
131.400,56101.185,1725.267,1985.363,95222.465,0.000,0.805,35406.252,
131.500,56225.609,1729.375,1981.315,95240.964,0.000,0.804,35525.017,
131.600,56350.256,1733.495,1977.266,95259.514,0.000,0.803,35644.138,
131.700,56475.127,1737.625,1973.217,95278.116,0.000,0.803,35763.616,
131.800,56600.222,1741.767,1969.169,95296.770,0.000,0.802,35883.451,
131.900,56725.542,1745.920,1965.120,95315.475,0.000,0.802,36003.645,
132.000,56851.087,1750.084,1961.072,95334.232,0.000,0.801,36124.199,
132.100,56976.858,1754.260,1957.023,95353.041,0.000,0.800,36245.113,
132.200,57102.854,1758.447,1952.975,95371.901,0.000,0.800,36366.389,
132.300,57229.077,1762.646,1948.926,95390.813,0.000,0.799,36488.029,
132.400,57355.527,1766.856,1944.877,95409.777,0.000,0.799,36610.032,
132.500,57482.204,1771.078,1940.829,95428.793,0.000,0.798,36732.401,
132.600,57609.109,1775.312,1936.780,95447.861,0.000,0.797,36855.136,
132.700,57736.242,1779.557,1932.732,95466.980,0.000,0.797,36978.238,
132.800,57863.604,1783.814,1928.683,95486.152,0.000,0.796,37101.709,
132.900,57991.195,1788.083,1924.634,95505.376,0.000,0.795,37225.549,
133.000,58119.015,1792.364,1920.586,95524.652,0.000,0.795,37349.760,
133.100,58247.065,1796.657,1916.537,95543.980,0.000,0.794,37474.344,
133.200,58375.345,1800.962,1912.489,95563.361,0.000,0.794,37599.300,
133.300,58503.856,1805.279,1908.440,95582.794,0.000,0.793,37724.630,
133.400,58632.598,1809.608,1904.391,95602.279,0.000,0.792,37850.336,
133.500,58761.572,1813.949,1900.343,95621.816,0.000,0.792,37976.418,
133.600,58890.778,1818.302,1896.294,95641.406,0.000,0.791,38102.878,
133.700,59020.217,1822.667,1892.246,95661.048,0.000,0.791,38229.716,
133.800,59149.889,1827.045,1888.197,95680.742,0.000,0.790,38356.935,
133.900,59279.794,1831.435,1884.149,95700.489,0.000,0.789,38484.534,
134.000,59409.933,1835.838,1880.100,95720.289,0.000,0.789,38612.516,
134.100,59540.306,1840.253,1876.051,95740.141,0.000,0.788,38740.881,
134.200,59670.915,1844.680,1872.003,95760.046,0.000,0.788,38869.631,
134.300,59801.758,1849.120,1867.954,95780.003,0.000,0.787,38998.767,
134.400,59932.838,1853.573,1863.906,95800.013,0.000,0.786,39128.289,
134.500,60064.153,1858.038,1859.857,95820.076,0.000,0.786,39258.200,
134.600,60195.706,1862.517,1855.808,95840.192,0.000,0.785,39388.501,
134.700,60327.495,1867.007,1851.760,95860.360,0.000,0.785,39519.191,
134.800,60459.522,1871.511,1847.711,95880.581,0.000,0.784,39650.274,
134.900,60591.788,1876.028,1843.663,95900.855,0.000,0.783,39781.750,
135.000,60724.292,1880.558,1839.614,95921.182,0.000,0.783,39913.620,
135.100,60857.035,1885.100,1835.565,95941.562,0.000,0.782,40045.885,
135.200,60990.017,1889.656,1831.517,95961.995,0.000,0.782,40178.547,
135.300,61123.240,1894.225,1827.468,95982.481,0.000,0.781,40311.607,
135.400,61256.703,1898.807,1823.420,96003.019,0.000,0.780,40445.066,
135.500,61390.407,1903.402,1819.371,96023.611,0.000,0.780,40578.926,
135.600,61524.353,1908.011,1815.322,96044.256,0.000,0.779,40713.188,
135.700,61658.540,1912.633,1811.274,96064.954,0.000,0.779,40847.852,
135.800,61792.970,1917.269,1807.225,96085.705,0.000,0.778,40982.920,
135.900,61927.644,1921.918,1803.177,96106.509,0.000,0.777,41118.394,
136.000,62062.560,1926.580,1799.128,96127.366,0.000,0.777,41254.275,
136.100,62197.721,1931.256,1795.080,96148.277,0.000,0.776,41390.564,
136.200,62333.126,1935.946,1791.031,96169.241,0.000,0.775,41527.262,
136.300,62468.776,1940.650,1786.982,96190.258,0.000,0.775,41664.371,
136.400,62604.672,1945.367,1782.934,96211.328,0.000,0.774,41801.891,
136.500,62740.813,1950.099,1778.885,96232.451,0.000,0.774,41939.825,
136.600,62877.202,1954.844,1774.837,96253.628,0.000,0.773,42078.174,
136.700,63013.837,1959.604,1770.788,96274.858,0.000,0.772,42216.938,
136.800,63150.720,1964.377,1766.739,96296.142,0.000,0.772,42356.119,
136.900,63287.851,1969.165,1762.691,96317.478,0.000,0.771,42495.719,
137.000,63425.230,1973.966,1758.642,96338.869,0.000,0.771,42635.739,
137.100,63562.859,1978.782,1754.594,96360.312,0.000,0.770,42776.180,
137.200,63700.737,1983.613,1750.545,96381.809,0.000,0.769,42917.043,
137.300,63838.865,1988.458,1746.496,96403.359,0.000,0.769,43058.330,
137.400,63977.245,1993.317,1742.448,96424.963,0.000,0.768,43200.043,
137.500,64115.875,1998.191,1738.399,96446.620,0.000,0.768,43342.182,
137.600,64254.757,2003.079,1734.351,96468.331,0.000,0.767,43484.749,
137.700,64393.892,2007.982,1730.302,96490.095,0.000,0.766,43627.745,
137.800,64533.279,2012.900,1726.254,96511.913,0.000,0.766,43771.172,
137.900,64672.920,2017.833,1722.205,96533.784,0.000,0.765,43915.031,
138.000,64812.815,2022.781,1718.156,96555.708,0.000,0.765,44059.323,
138.100,64952.964,2027.743,1714.108,96577.686,0.000,0.764,44204.051,
138.200,65093.369,2032.721,1710.059,96599.718,0.000,0.763,44349.214,
138.300,65234.029,2037.714,1706.011,96621.803,0.000,0.763,44494.816,
138.400,65374.945,2042.722,1701.962,96643.942,0.000,0.762,44640.856,
138.500,65516.118,2047.745,500.000,96666.134,0.000,0.762,44787.337,
138.600,65657.416,2047.082,500.000,0.000,0.000,0.762,44933.995,
138.700,65798.621,2046.419,500.000,0.000,0.000,0.761,45080.647,
138.800,65939.734,2045.756,500.000,0.000,0.000,0.761,45227.293,
138.900,66080.755,2045.094,500.000,0.000,0.000,0.761,45373.932,
139.000,66221.682,2044.432,500.000,0.000,0.000,0.760,45520.564,
139.100,66362.517,2043.770,500.000,0.000,0.000,0.760,45667.190,
139.200,66503.259,2043.109,500.000,0.000,0.000,0.760,45813.810,
139.300,66643.909,2042.447,500.000,0.000,0.000,0.759,45960.423,
139.400,66784.466,2041.786,500.000,0.000,0.000,0.759,46107.030,
139.500,66924.930,2041.125,500.000,0.000,0.000,0.759,46253.631,
139.600,67065.302,2040.465,500.000,0.000,0.000,0.758,46400.225,
139.700,67205.581,2039.804,500.000,0.000,0.000,0.758,46546.812,
139.800,67345.767,2039.144,500.000,0.000,0.000,0.758,46693.394,
139.900,67485.861,2038.485,500.000,0.000,0.000,0.757,46839.969,
140.000,67625.862,2037.825,500.000,0.000,0.000,0.757,46986.537,
140.100,67765.771,2037.166,500.000,0.000,0.000,0.757,47133.099,
140.200,67905.587,2036.507,500.000,0.000,0.000,0.756,47279.655,
140.300,68045.310,2035.848,500.000,0.000,0.000,0.756,47426.205,
140.400,68184.941,2035.189,500.000,0.000,0.000,0.756,47572.748,
140.500,68324.479,2034.531,500.000,0.000,0.000,0.755,47719.285,
140.600,68463.925,2033.873,500.000,0.000,0.000,0.755,47865.815,
140.700,68603.278,2033.215,500.000,0.000,0.000,0.755,48012.339,
140.800,68742.538,2032.558,500.000,0.000,0.000,0.754,48158.857,
140.900,68881.706,2031.900,500.000,0.000,0.000,0.754,48305.368,
141.000,69020.781,2031.243,500.000,0.000,0.000,0.754,48451.873,
141.100,69159.764,2030.586,500.000,0.000,0.000,0.754,48598.372,
141.200,69298.654,2029.930,500.000,0.000,0.000,0.753,48744.864,
141.300,69437.452,2029.274,500.000,0.000,0.000,0.753,48891.350,
141.400,69576.157,2028.618,500.000,0.000,0.000,0.753,49037.830,
141.500,69714.769,2027.962,500.000,0.000,0.000,0.752,49184.303,
141.600,69853.289,2027.306,500.000,0.000,0.000,0.752,49330.771,
141.700,69991.716,2026.651,500.000,0.000,0.000,0.752,49477.231,
141.800,70130.051,2025.996,500.000,0.000,0.000,0.751,49623.686,
141.900,70268.293,2025.341,500.000,0.000,0.000,0.751,49770.134,
142.000,70406.443,2024.687,500.000,0.000,0.000,0.751,49916.576,
142.100,70544.500,2024.032,500.000,0.000,0.000,0.750,50063.012,
142.200,70682.465,2023.379,500.000,0.000,0.000,0.750,50209.441,
142.300,70820.337,2022.725,500.000,0.000,0.000,0.750,50355.865,
142.400,70958.117,2022.071,500.000,0.000,0.000,0.749,50502.281,
142.500,71095.804,2021.418,500.000,0.000,0.000,0.749,50648.692,
142.600,71233.399,2020.765,500.000,0.000,0.000,0.749,50795.096,
142.700,71370.901,2020.112,500.000,0.000,0.000,0.748,50941.495,
142.800,71508.310,2019.460,500.000,0.000,0.000,0.748,51087.886,
142.900,71645.627,2018.808,500.000,0.000,0.000,0.748,51234.272,
143.000,71782.852,2018.156,500.000,0.000,0.000,0.747,51380.651,
143.100,71919.984,2017.504,500.000,0.000,0.000,0.747,51527.025,
143.200,72057.024,2016.853,500.000,0.000,0.000,0.747,51673.392,
143.300,72193.971,2016.201,500.000,0.000,0.000,0.746,51819.752,
143.400,72330.825,2015.551,500.000,0.000,0.000,0.746,51966.107,
143.500,72467.588,2014.900,500.000,0.000,0.000,0.746,52112.455,
143.600,72604.257,2014.250,500.000,0.000,0.000,0.745,52258.797,
143.700,72740.834,2013.599,500.000,0.000,0.000,0.745,52405.133,
143.800,72877.319,2012.949,500.000,0.000,0.000,0.745,52551.463,
143.900,73013.712,2012.300,500.000,0.000,0.000,0.744,52697.786,
144.000,73150.011,2011.650,500.000,0.000,0.000,0.744,52844.103,
144.100,73286.219,2011.001,500.000,0.000,0.000,0.744,52990.414,
144.200,73422.334,2010.353,500.000,0.000,0.000,0.743,53136.719,
144.300,73558.356,2009.704,500.000,0.000,0.000,0.743,53283.018,
144.400,73694.286,2009.056,500.000,0.000,0.000,0.743,53429.310,
144.500,73830.124,2008.408,500.000,0.000,0.000,0.742,53575.597,
144.600,73965.869,2007.760,500.000,0.000,0.000,0.742,53721.877,
144.700,74101.522,2007.112,500.000,0.000,0.000,0.742,53868.151,
144.800,74237.082,2006.465,500.000,0.000,0.000,0.741,54014.419,
144.900,74372.550,2005.818,500.000,0.000,0.000,0.741,54160.681,
145.000,74507.925,2005.171,500.000,0.000,0.000,0.741,54306.936,
145.100,74643.208,2004.525,500.000,0.000,0.000,0.741,54453.186,
145.200,74778.399,2003.878,500.000,0.000,0.000,0.740,54599.429,
145.300,74913.497,2003.232,500.000,0.000,0.000,0.740,54745.666,
145.400,75048.503,2002.587,500.000,0.000,0.000,0.740,54891.897,
145.500,75183.416,2001.941,500.000,0.000,0.000,0.739,55038.122,
145.600,75318.237,2001.296,500.000,0.000,0.000,0.739,55184.341,
145.700,75452.966,2000.651,500.000,0.000,0.000,0.739,55330.553,
145.800,75587.602,2000.006,500.000,0.000,0.000,0.738,55476.760,
145.900,75722.146,1999.362,500.000,0.000,0.000,0.738,55622.960,
146.000,75856.598,1998.718,500.000,0.000,0.000,0.738,55769.155,
146.100,75990.957,1998.074,500.000,0.000,0.000,0.737,55915.343,
146.200,76125.223,1997.430,500.000,0.000,0.000,0.737,56061.525,
146.300,76259.398,1996.787,500.000,0.000,0.000,0.737,56207.701,
146.400,76393.480,1996.144,500.000,0.000,0.000,0.736,56353.871,
146.500,76527.469,1995.501,500.000,0.000,0.000,0.736,56500.035,
146.600,76661.367,1994.858,500.000,0.000,0.000,0.736,56646.193,
146.700,76795.172,1994.216,500.000,0.000,0.000,0.735,56792.345,
146.800,76928.884,1993.574,500.000,0.000,0.000,0.735,56938.491,
146.900,77062.504,1992.932,500.000,0.000,0.000,0.735,57084.630,
147.000,77196.032,1992.290,500.000,0.000,0.000,0.734,57230.764,
147.100,77329.468,1991.649,500.000,0.000,0.000,0.734,57376.891,
147.200,77462.811,1991.008,500.000,0.000,0.000,0.734,57523.013,
147.300,77596.062,1990.367,500.000,0.000,0.000,0.733,57669.128,
147.400,77729.220,1989.727,500.000,0.000,0.000,0.733,57815.238,
147.500,77862.286,1989.087,500.000,0.000,0.000,0.733,57961.341,
147.600,77995.260,1988.447,500.000,0.000,0.000,0.732,58107.438,
147.700,78128.142,1987.807,500.000,0.000,0.000,0.732,58253.530,
147.800,78260.931,1987.168,500.000,0.000,0.000,0.732,58399.615,
147.900,78393.628,1986.528,500.000,0.000,0.000,0.731,58545.694,
148.000,78526.233,1985.890,500.000,0.000,0.000,0.731,58691.768,
148.100,78658.745,1985.251,500.000,0.000,0.000,0.731,58837.835,
148.200,78791.165,1984.613,500.000,0.000,0.000,0.730,58983.896,
148.300,78923.493,1983.974,500.000,0.000,0.000,0.730,59129.952,
148.400,79055.728,1983.337,500.000,0.000,0.000,0.730,59276.001,
148.500,79187.871,1982.699,500.000,0.000,0.000,0.729,59422.044,
148.600,79319.922,1982.062,500.000,0.000,0.000,0.729,59568.082,
148.700,79451.881,1981.425,500.000,0.000,0.000,0.728,59714.113,
148.800,79583.747,1980.788,500.000,0.000,0.000,0.728,59860.138,
148.900,79715.521,1980.151,500.000,0.000,0.000,0.728,60006.158,
149.000,79847.203,1979.515,500.000,0.000,0.000,0.727,60152.171,
149.100,79978.792,1978.879,500.000,0.000,0.000,0.727,60298.179,
149.200,80110.289,1978.244,500.000,0.000,0.000,0.727,60444.180,
149.300,80241.694,1977.608,500.000,0.000,0.000,0.726,60590.176,
149.400,80373.007,1976.973,500.000,0.000,0.000,0.726,60736.165,
149.500,80504.227,1976.338,500.000,0.000,0.000,0.726,60882.149,
149.600,80635.356,1975.703,500.000,0.000,0.000,0.725,61028.127,
149.700,80766.392,1975.069,500.000,0.000,0.000,0.725,61174.099,
149.800,80897.335,1974.435,500.000,0.000,0.000,0.725,61320.064,
149.900,81028.187,1973.801,500.000,0.000,0.000,0.724,61466.024,
150.000,81158.946,1973.168,500.000,0.000,0.000,0.724,61611.979,
150.100,81289.613,1972.534,500.000,0.000,0.000,0.724,61757.927,
150.200,81420.188,1971.901,500.000,0.000,0.000,0.723,61903.869,
150.300,81550.670,1971.269,500.000,0.000,0.000,0.723,62049.805,
150.400,81681.061,1970.636,500.000,0.000,0.000,0.723,62195.736,
150.500,81811.359,1970.004,500.000,0.000,0.000,0.722,62341.660,
150.600,81941.565,1969.372,500.000,0.000,0.000,0.722,62487.579,
150.700,82071.679,1968.740,500.000,0.000,0.000,0.722,62633.492,
150.800,82201.700,1968.109,500.000,0.000,0.000,0.721,62779.398,
150.900,82331.629,1967.478,500.000,0.000,0.000,0.721,62925.299,
151.000,82461.467,1966.847,500.000,0.000,0.000,0.721,63071.194,
151.100,82591.212,1966.216,500.000,0.000,0.000,0.720,63217.084,
151.200,82720.864,1965.586,500.000,0.000,0.000,0.720,63362.967,
151.300,82850.425,1964.956,500.000,0.000,0.000,0.720,63508.845,
151.400,82979.893,1964.326,500.000,0.000,0.000,0.719,63654.716,
151.500,83109.269,1963.697,500.000,0.000,0.000,0.719,63800.582,
151.600,83238.553,1963.068,500.000,0.000,0.000,0.719,63946.442,
151.700,83367.745,1962.439,500.000,0.000,0.000,0.718,64092.296,
151.800,83496.845,1961.810,500.000,0.000,0.000,0.718,64238.144,
151.900,83625.852,1961.182,500.000,0.000,0.000,0.718,64383.987,
152.000,83754.768,1960.554,500.000,0.000,0.000,0.717,64529.823,
152.100,83883.591,1959.926,500.000,0.000,0.000,0.717,64675.654,
152.200,84012.322,1959.298,500.000,0.000,0.000,0.717,64821.479,
152.300,84140.961,1958.671,500.000,0.000,0.000,0.716,64967.298,
152.400,84269.508,1958.044,500.000,0.000,0.000,0.716,65113.112,
152.500,84397.962,1957.417,500.000,0.000,0.000,0.716,65258.919,
152.600,84526.325,1956.791,500.000,0.000,0.000,0.715,65404.721,
152.700,84654.595,1956.164,500.000,0.000,0.000,0.715,65550.517,
152.800,84782.773,1955.538,500.000,0.000,0.000,0.714,65696.307,
152.900,84910.859,1954.913,500.000,0.000,0.000,0.714,65842.092,
153.000,85038.853,1954.287,500.000,0.000,0.000,0.714,65987.870,
153.100,85166.755,1953.662,500.000,0.000,0.000,0.713,66133.643,
153.200,85294.565,1953.037,500.000,0.000,0.000,0.713,66279.410,
153.300,85422.283,1952.413,500.000,0.000,0.000,0.713,66425.171,
153.400,85549.908,1951.789,500.000,0.000,0.000,0.712,66570.927,
153.500,85677.441,1951.165,500.000,0.000,0.000,0.712,66716.676,
153.600,85804.883,1950.541,500.000,0.000,0.000,0.712,66862.420,
153.700,85932.232,1949.917,500.000,0.000,0.000,0.711,67008.159,
153.800,86059.489,1949.294,500.000,0.000,0.000,0.711,67153.891,
153.900,86186.654,1948.671,500.000,0.000,0.000,0.711,67299.618,
154.000,86313.727,1948.049,500.000,0.000,0.000,0.710,67445.339,
154.100,86440.708,1947.426,500.000,0.000,0.000,0.710,67591.054,
154.200,86567.597,1946.804,500.000,0.000,0.000,0.710,67736.764,
154.300,86694.393,1946.182,500.000,0.000,0.000,0.709,67882.467,
154.400,86821.098,1945.561,500.000,0.000,0.000,0.709,68028.165,
154.500,86947.710,1944.940,500.000,0.000,0.000,0.709,68173.858,
154.600,87074.231,1944.319,500.000,0.000,0.000,0.708,68319.545,
154.700,87200.659,1943.698,500.000,0.000,0.000,0.708,68465.225,
154.800,87326.996,1943.078,500.000,0.000,0.000,0.708,68610.901,
154.900,87453.240,1942.457,500.000,0.000,0.000,0.707,68756.570,
155.000,87579.392,1941.838,500.000,0.000,0.000,0.707,68902.234,
155.100,87705.452,1941.218,500.000,0.000,0.000,0.706,69047.892,
155.200,87831.420,1940.599,500.000,0.000,0.000,0.706,69193.545,
155.300,87957.296,1939.980,500.000,0.000,0.000,0.706,69339.192,
155.400,88083.080,1939.361,500.000,0.000,0.000,0.705,69484.833,
155.500,88208.773,1938.743,500.000,0.000,0.000,0.705,69630.468,
155.600,88334.372,1938.124,500.000,0.000,0.000,0.705,69776.098,
155.700,88459.880,1937.506,500.000,0.000,0.000,0.704,69921.722,
155.800,88585.296,1936.889,500.000,0.000,0.000,0.704,70067.341,
155.900,88710.620,1936.272,500.000,0.000,0.000,0.704,70212.953,
156.000,88835.852,1935.654,500.000,0.000,0.000,0.703,70358.561,
156.100,88960.992,1935.038,500.000,0.000,0.000,0.703,70504.162,
156.200,89086.040,1934.421,500.000,0.000,0.000,0.703,70649.758,
156.300,89210.996,1933.805,500.000,0.000,0.000,0.702,70795.348,
156.400,89335.860,1933.189,500.000,0.000,0.000,0.702,70940.933,
156.500,89460.631,1932.573,500.000,0.000,0.000,0.702,71086.512,
156.600,89585.311,1931.958,500.000,0.000,0.000,0.701,71232.085,
156.700,89709.899,1931.343,500.000,0.000,0.000,0.701,71377.653,
156.800,89834.395,1930.728,500.000,0.000,0.000,0.700,71523.215,
156.900,89958.799,1930.114,500.000,0.000,0.000,0.700,71668.772,
157.000,90083.111,1929.499,500.000,0.000,0.000,0.700,71814.323,
157.100,90207.331,1928.885,500.000,0.000,0.000,0.699,71959.868,
157.200,90331.459,1928.272,500.000,0.000,0.000,0.699,72105.408,
157.300,90455.495,1927.658,500.000,0.000,0.000,0.699,72250.942,
157.400,90579.439,1927.045,500.000,0.000,0.000,0.698,72396.470,
157.500,90703.291,1926.432,500.000,0.000,0.000,0.698,72541.993,
157.600,90827.051,1925.820,500.000,0.000,0.000,0.698,72687.511,
157.700,90950.719,1925.208,500.000,0.000,0.000,0.697,72833.022,
157.800,91074.295,1924.596,500.000,0.000,0.000,0.697,72978.529,
157.900,91197.779,1923.984,500.000,0.000,0.000,0.697,73124.029,
158.000,91321.172,1923.373,500.000,0.000,0.000,0.696,73269.525,
158.100,91444.472,1922.761,500.000,0.000,0.000,0.696,73415.014,
158.200,91567.680,1922.151,500.000,0.000,0.000,0.695,73560.498,
158.300,91690.797,1921.540,500.000,0.000,0.000,0.695,73705.977,
158.400,91813.821,1920.930,500.000,0.000,0.000,0.695,73851.450,
158.500,91936.754,1920.320,500.000,0.000,0.000,0.694,73996.917,
158.600,92059.595,1919.710,500.000,0.000,0.000,0.694,74142.379,
158.700,92182.343,1919.101,500.000,0.000,0.000,0.694,74287.835,
158.800,92305.000,1918.492,500.000,0.000,0.000,0.693,74433.286,
158.900,92427.565,1917.883,500.000,0.000,0.000,0.693,74578.731,
159.000,92550.038,1917.274,500.000,0.000,0.000,0.693,74724.171,
159.100,92672.419,1916.666,500.000,0.000,0.000,0.692,74869.605,
159.200,92794.708,1916.058,500.000,0.000,0.000,0.692,75015.034,
159.300,92916.905,1915.450,500.000,0.000,0.000,0.692,75160.457,
159.400,93039.011,1914.843,500.000,0.000,0.000,0.691,75305.875,
159.500,93161.024,1914.236,500.000,0.000,0.000,0.691,75451.287,
159.600,93282.946,1913.629,500.000,0.000,0.000,0.690,75596.694,
159.700,93404.776,1913.022,500.000,0.000,0.000,0.690,75742.096,
159.800,93526.513,1912.416,500.000,0.000,0.000,0.690,75887.491,
159.900,93648.159,1911.810,500.000,0.000,0.000,0.689,76032.882,
160.000,93769.713,1911.205,500.000,0.000,0.000,0.689,76178.267,
160.100,93891.175,1910.599,500.000,0.000,0.000,0.689,76323.646,
160.200,94012.546,1909.994,500.000,0.000,0.000,0.688,76469.020,
160.300,94133.824,1909.389,500.000,0.000,0.000,0.688,76614.388,
160.400,94255.011,1908.785,500.000,0.000,0.000,0.688,76759.752,
160.500,94376.105,1908.181,500.000,0.000,0.000,0.687,76905.109,
160.600,94497.108,1907.577,500.000,0.000,0.000,0.687,77050.461,
160.700,94618.019,1906.973,500.000,0.000,0.000,0.686,77195.808,
160.800,94738.838,1906.370,500.000,0.000,0.000,0.686,77341.149,
160.900,94859.565,1905.767,500.000,0.000,0.000,0.686,77486.485,
161.000,94980.201,1905.164,500.000,0.000,0.000,0.685,77631.816,
161.100,95100.744,1904.561,500.000,0.000,0.000,0.685,77777.141,
161.200,95221.196,1903.959,500.000,0.000,0.000,0.685,77922.460,
161.300,95341.556,1903.357,500.000,0.000,0.000,0.684,78067.774,
161.400,95461.824,1902.756,500.000,0.000,0.000,0.684,78213.083,
