STAGE 1 Parameters:
Fuel mass (kg): 5575.281606462051
Dry mass (kg): 1200.0
Fuel fract: 0.8228855906364869
Isp @ SL: 225.72717437587033
Burn time (sec): 137.12953160769305
Thrust (N): 90030.294
dM/dt: 40.657045503605254

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
239.100,160256.687,1526.897,500.000,0.000,0.000,0.317,190217.691,
239.200,160304.168,1526.607,500.000,0.000,0.000,0.316,190359.234,
239.300,160351.560,1526.318,500.000,0.000,0.000,0.315,190500.774,
239.400,160398.861,1526.028,500.000,0.000,0.000,0.315,190642.313,
239.500,160446.072,1525.740,500.000,0.000,0.000,0.314,190783.850,
239.600,160493.193,1525.451,500.000,0.000,0.000,0.314,190925.384,
239.700,160540.224,1525.164,500.000,0.000,0.000,0.313,191066.917,
239.800,160587.165,1524.877,500.000,0.000,0.000,0.313,191208.447,
239.900,160634.016,1524.590,500.000,0.000,0.000,0.312,191349.976,
240.000,160680.777,1524.304,500.000,0.000,0.000,0.311,191491.502,
240.100,160727.448,1524.018,500.000,0.000,0.000,0.311,191633.026,
240.200,160774.028,1523.733,500.000,0.000,0.000,0.310,191774.549,
240.300,160820.519,1523.448,500.000,0.000,0.000,0.310,191916.069,
240.400,160866.919,1523.164,500.000,0.000,0.000,0.309,192057.587,
240.500,160913.230,1522.880,500.000,0.000,0.000,0.309,192199.104,
240.600,160959.450,1522.597,500.000,0.000,0.000,0.308,192340.618,
240.700,161005.580,1522.314,500.000,0.000,0.000,0.308,192482.130,
240.800,161051.621,1522.032,500.000,0.000,0.000,0.307,192623.641,
240.900,161097.571,1521.751,500.000,0.000,0.000,0.306,192765.149,
241.000,161143.431,1521.469,500.000,0.000,0.000,0.306,192906.655,
241.100,161189.201,1521.189,500.000,0.000,0.000,0.305,193048.160,
241.200,161234.881,1520.909,500.000,0.000,0.000,0.305,193189.662,
241.300,161280.471,1520.629,500.000,0.000,0.000,0.304,193331.163,
241.400,161325.971,1520.350,500.000,0.000,0.000,0.304,193472.661,
241.500,161371.380,1520.071,500.000,0.000,0.000,0.303,193614.158,
241.600,161416.700,1519.793,500.000,0.000,0.000,0.302,193755.652,
241.700,161461.930,1519.515,500.000,0.000,0.000,0.302,193897.145,
241.800,161507.069,1519.238,500.000,0.000,0.000,0.301,194038.635,
241.900,161552.119,1518.962,500.000,0.000,0.000,0.301,194180.124,
242.000,161597.078,1518.686,500.000,0.000,0.000,0.300,194321.610,
242.100,161641.948,1518.410,500.000,0.000,0.000,0.300,194463.095,
242.200,161686.727,1518.135,500.000,0.000,0.000,0.299,194604.578,
242.300,161731.417,1517.860,500.000,0.000,0.000,0.299,194746.059,
242.400,161776.016,1517.586,500.000,0.000,0.000,0.298,194887.538,
242.500,161820.525,1517.313,500.000,0.000,0.000,0.297,195029.015,
242.600,161864.944,1517.040,500.000,0.000,0.000,0.297,195170.490,
242.700,161909.273,1516.767,500.000,0.000,0.000,0.296,195311.963,
242.800,161953.513,1516.495,500.000,0.000,0.000,0.296,195453.434,
242.900,161997.662,1516.223,500.000,0.000,0.000,0.295,195594.903,
243.000,162041.721,1515.952,500.000,0.000,0.000,0.295,195736.371,
243.100,162085.690,1515.682,500.000,0.000,0.000,0.294,195877.836,
243.200,162129.569,1515.412,500.000,0.000,0.000,0.293,196019.300,
243.300,162173.358,1515.142,500.000,0.000,0.000,0.293,196160.762,
243.400,162217.056,1514.873,500.000,0.000,0.000,0.292,196302.221,
243.500,162260.665,1514.605,500.000,0.000,0.000,0.292,196443.679,
243.600,162304.184,1514.337,500.000,0.000,0.000,0.291,196585.135,
243.700,162347.613,1514.070,500.000,0.000,0.000,0.291,196726.589,
243.800,162390.952,1513.803,500.000,0.000,0.000,0.290,196868.042,
243.900,162434.200,1513.536,500.000,0.000,0.000,0.289,197009.492,
244.000,162477.359,1513.270,500.000,0.000,0.000,0.289,197150.940,
244.100,162520.428,1513.005,500.000,0.000,0.000,0.288,197292.387,
244.200,162563.406,1512.740,500.000,0.000,0.000,0.288,197433.832,
244.300,162606.295,1512.475,500.000,0.000,0.000,0.287,197575.275,
244.400,162649.093,1512.212,500.000,0.000,0.000,0.287,197716.716,
244.500,162691.802,1511.948,500.000,0.000,0.000,0.286,197858.155,
244.600,162734.421,1511.685,500.000,0.000,0.000,0.285,197999.592,
244.700,162776.949,1511.423,500.000,0.000,0.000,0.285,198141.028,
244.800,162819.388,1511.161,500.000,0.000,0.000,0.284,198282.462,
244.900,162861.736,1510.900,500.000,0.000,0.000,0.284,198423.893,
245.000,162903.995,1510.639,500.000,0.000,0.000,0.283,198565.324,
245.100,162946.163,1510.379,500.000,0.000,0.000,0.283,198706.752,
245.200,162988.241,1510.119,500.000,0.000,0.000,0.282,198848.178,
245.300,163030.230,1509.860,500.000,0.000,0.000,0.281,198989.603,
245.400,163072.128,1509.601,500.000,0.000,0.000,0.281,199131.025,
245.500,163113.937,1509.343,500.000,0.000,0.000,0.280,199272.446,
245.600,163155.655,1509.085,500.000,0.000,0.000,0.280,199413.865,
245.700,163197.283,1508.828,500.000,0.000,0.000,0.279,199555.283,
245.800,163238.822,1508.571,500.000,0.000,0.000,0.279,199696.698,
245.900,163280.270,1508.315,500.000,0.000,0.000,0.278,199838.112,
246.000,163321.628,1508.059,500.000,0.000,0.000,0.277,199979.524,
246.100,163362.897,1507.804,500.000,0.000,0.000,0.277,200120.934,
246.200,163404.075,1507.550,500.000,0.000,0.000,0.276,200262.342,
246.300,163445.163,1507.296,500.000,0.000,0.000,0.276,200403.749,
246.400,163486.162,1507.042,500.000,0.000,0.000,0.275,200545.154,
246.500,163527.070,1506.789,500.000,0.000,0.000,0.275,200686.557,
246.600,163567.888,1506.536,500.000,0.000,0.000,0.274,200827.958,
246.700,163608.617,1506.284,500.000,0.000,0.000,0.273,200969.357,
246.800,163649.255,1506.033,500.000,0.000,0.000,0.273,201110.755,
246.900,163689.803,1505.782,500.000,0.000,0.000,0.272,201252.151,
247.000,163730.262,1505.531,500.000,0.000,0.000,0.272,201393.545,
247.100,163770.630,1505.281,500.000,0.000,0.000,0.271,201534.938,
247.200,163810.908,1505.032,500.000,0.000,0.000,0.271,201676.328,
247.300,163851.097,1504.783,500.000,0.000,0.000,0.270,201817.717,
247.400,163891.195,1504.535,500.000,0.000,0.000,0.269,201959.104,
247.500,163931.204,1504.287,500.000,0.000,0.000,0.269,202100.490,
247.600,163971.122,1504.039,500.000,0.000,0.000,0.268,202241.874,
247.700,164010.950,1503.793,500.000,0.000,0.000,0.268,202383.256,
247.800,164050.689,1503.546,500.000,0.000,0.000,0.267,202524.636,
247.900,164090.337,1503.300,500.000,0.000,0.000,0.267,202666.015,
248.000,164129.896,1503.055,500.000,0.000,0.000,0.266,202807.392,
248.100,164169.364,1502.810,500.000,0.000,0.000,0.265,202948.767,
248.200,164208.743,1502.566,500.000,0.000,0.000,0.265,203090.140,
248.300,164248.031,1502.323,500.000,0.000,0.000,0.264,203231.512,
248.400,164287.230,1502.079,500.000,0.000,0.000,0.264,203372.882,
248.500,164326.338,1501.837,500.000,0.000,0.000,0.263,203514.250,
248.600,164365.357,1501.595,500.000,0.000,0.000,0.263,203655.617,
248.700,164404.285,1501.353,500.000,0.000,0.000,0.262,203796.982,
248.800,164443.124,1501.112,500.000,0.000,0.000,0.261,203938.345,
248.900,164481.873,1500.871,500.000,0.000,0.000,0.261,204079.707,
249.000,164520.531,1500.631,500.000,0.000,0.000,0.260,204221.067,
249.100,164559.100,1500.392,500.000,0.000,0.000,0.260,204362.425,
249.200,164597.579,1500.153,500.000,0.000,0.000,0.259,204503.782,
249.300,164635.967,1499.914,500.000,0.000,0.000,0.259,204645.137,
249.400,164674.266,1499.676,500.000,0.000,0.000,0.258,204786.490,
249.500,164712.475,1499.439,500.000,0.000,0.000,0.257,204927.842,
249.600,164750.594,1499.202,500.000,0.000,0.000,0.257,205069.192,
249.700,164788.623,1498.965,500.000,0.000,0.000,0.256,205210.540,
249.800,164826.562,1498.730,500.000,0.000,0.000,0.256,205351.887,
249.900,164864.411,1498.494,500.000,0.000,0.000,0.255,205493.232,
250.000,164902.170,1498.259,500.000,0.000,0.000,0.254,205634.576,
250.100,164939.839,1498.025,500.000,0.000,0.000,0.254,205775.917,
250.200,164977.418,1497.791,500.000,0.000,0.000,0.253,205917.257,
250.300,165014.907,1497.558,500.000,0.000,0.000,0.253,206058.596,
250.400,165052.306,1497.325,500.000,0.000,0.000,0.252,206199.933,
250.500,165089.615,1497.093,500.000,0.000,0.000,0.252,206341.268,
250.600,165126.834,1496.862,500.000,0.000,0.000,0.251,206482.602,
250.700,165163.964,1496.630,500.000,0.000,0.000,0.250,206623.934,
250.800,165201.003,1496.400,500.000,0.000,0.000,0.250,206765.265,
250.900,165237.952,1496.170,500.000,0.000,0.000,0.249,206906.593,
251.000,165274.812,1495.940,500.000,0.000,0.000,0.249,207047.921,
251.100,165311.581,1495.711,500.000,0.000,0.000,0.248,207189.246,
251.200,165348.261,1495.483,500.000,0.000,0.000,0.247,207330.571,
251.300,165384.850,1495.255,500.000,0.000,0.000,0.247,207471.893,
251.400,165421.350,1495.027,500.000,0.000,0.000,0.246,207613.214,
251.500,165457.759,1494.800,500.000,0.000,0.000,0.246,207754.533,
251.600,165494.079,1494.574,500.000,0.000,0.000,0.245,207895.851,
251.700,165530.309,1494.348,500.000,0.000,0.000,0.245,208037.168,
251.800,165566.449,1494.123,500.000,0.000,0.000,0.244,208178.482,
251.900,165602.499,1493.898,500.000,0.000,0.000,0.243,208319.795,
252.000,165638.459,1493.674,500.000,0.000,0.000,0.243,208461.107,
252.100,165674.329,1493.450,500.000,0.000,0.000,0.242,208602.417,
252.200,165710.109,1493.227,500.000,0.000,0.000,0.242,208743.725,
252.300,165745.799,1493.004,500.000,0.000,0.000,0.241,208885.032,
252.400,165781.399,1492.782,500.000,0.000,0.000,0.240,209026.338,
252.500,165816.909,1492.560,500.000,0.000,0.000,0.240,209167.641,
252.600,165852.329,1492.339,500.000,0.000,0.000,0.239,209308.944,
252.700,165887.660,1492.119,500.000,0.000,0.000,0.239,209450.244,
252.800,165922.900,1491.899,500.000,0.000,0.000,0.238,209591.544,
252.900,165958.051,1491.679,500.000,0.000,0.000,0.238,209732.841,
253.000,165993.111,1491.460,500.000,0.000,0.000,0.237,209874.138,
253.100,166028.082,1491.242,500.000,0.000,0.000,0.236,210015.432,
253.200,166062.962,1491.024,500.000,0.000,0.000,0.236,210156.725,
253.300,166097.753,1490.807,500.000,0.000,0.000,0.235,210298.017,
253.400,166132.454,1490.590,500.000,0.000,0.000,0.235,210439.307,
253.500,166167.065,1490.374,500.000,0.000,0.000,0.234,210580.596,
253.600,166201.586,1490.158,500.000,0.000,0.000,0.233,210721.883,
253.700,166236.017,1489.943,500.000,0.000,0.000,0.233,210863.169,
253.800,166270.358,1489.728,500.000,0.000,0.000,0.232,211004.453,
253.900,166304.609,1489.514,500.000,0.000,0.000,0.232,211145.736,
254.000,166338.771,1489.300,500.000,0.000,0.000,0.231,211287.017,
254.100,166372.842,1489.087,500.000,0.000,0.000,0.231,211428.297,
254.200,166406.823,1488.874,500.000,0.000,0.000,0.230,211569.575,
254.300,166440.715,1488.662,500.000,0.000,0.000,0.229,211710.852,
254.400,166474.516,1488.451,500.000,0.000,0.000,0.229,211852.127,
254.500,166508.228,1488.240,500.000,0.000,0.000,0.228,211993.401,
254.600,166541.850,1488.030,500.000,0.000,0.000,0.228,212134.674,
254.700,166575.382,1487.820,500.000,0.000,0.000,0.227,212275.944,
254.800,166608.823,1487.610,500.000,0.000,0.000,0.226,212417.214,
254.900,166642.175,1487.401,500.000,0.000,0.000,0.226,212558.482,
255.000,166675.437,1487.193,500.000,0.000,0.000,0.225,212699.749,
255.100,166708.610,1486.985,500.000,0.000,0.000,0.225,212841.014,
255.200,166741.692,1486.778,500.000,0.000,0.000,0.224,212982.278,
255.300,166774.684,1486.572,500.000,0.000,0.000,0.223,213123.540,
255.400,166807.587,1486.365,500.000,0.000,0.000,0.223,213264.801,
255.500,166840.399,1486.160,500.000,0.000,0.000,0.222,213406.061,
255.600,166873.122,1485.955,500.000,0.000,0.000,0.222,213547.319,
255.700,166905.754,1485.750,500.000,0.000,0.000,0.221,213688.575,
255.800,166938.297,1485.546,500.000,0.000,0.000,0.221,213829.831,
255.900,166970.750,1485.343,500.000,0.000,0.000,0.220,213971.085,
256.000,167003.113,1485.140,500.000,0.000,0.000,0.219,214112.337,
256.100,167035.386,1484.938,500.000,0.000,0.000,0.219,214253.588,
256.200,167067.569,1484.736,500.000,0.000,0.000,0.218,214394.838,
256.300,167099.662,1484.534,500.000,0.000,0.000,0.218,214536.086,
256.400,167131.666,1484.334,500.000,0.000,0.000,0.217,214677.333,
256.500,167163.579,1484.134,500.000,0.000,0.000,0.216,214818.579,
256.600,167195.403,1483.934,500.000,0.000,0.000,0.216,214959.823,
256.700,167227.136,1483.735,500.000,0.000,0.000,0.215,215101.066,
256.800,167258.780,1483.536,500.000,0.000,0.000,0.215,215242.307,
256.900,167290.334,1483.338,500.000,0.000,0.000,0.214,215383.547,
257.000,167321.798,1483.141,500.000,0.000,0.000,0.213,215524.786,
257.100,167353.172,1482.944,500.000,0.000,0.000,0.213,215666.023,
257.200,167384.456,1482.747,500.000,0.000,0.000,0.212,215807.259,
257.300,167415.650,1482.551,500.000,0.000,0.000,0.212,215948.494,
257.400,167446.755,1482.356,500.000,0.000,0.000,0.211,216089.727,
257.500,167477.769,1482.161,500.000,0.000,0.000,0.210,216230.959,
257.600,167508.694,1481.967,500.000,0.000,0.000,0.210,216372.190,
257.700,167539.529,1481.773,500.000,0.000,0.000,0.209,216513.419,
257.800,167570.273,1481.580,500.000,0.000,0.000,0.209,216654.647,
257.900,167600.928,1481.387,500.000,0.000,0.000,0.208,216795.873,
258.000,167631.493,1481.195,500.000,0.000,0.000,0.208,216937.099,
258.100,167661.968,1481.004,500.000,0.000,0.000,0.207,217078.323,
258.200,167692.354,1480.813,500.000,0.000,0.000,0.206,217219.545,
258.300,167722.649,1480.622,500.000,0.000,0.000,0.206,217360.767,
258.400,167752.855,1480.432,500.000,0.000,0.000,0.205,217501.987,
258.500,167782.970,1480.243,500.000,0.000,0.000,0.205,217643.205,
258.600,167812.996,1480.054,500.000,0.000,0.000,0.204,217784.423,
258.700,167842.932,1479.866,500.000,0.000,0.000,0.203,217925.639,
258.800,167872.778,1479.678,500.000,0.000,0.000,0.203,218066.854,
258.900,167902.534,1479.491,500.000,0.000,0.000,0.202,218208.067,
259.000,167932.200,1479.304,500.000,0.000,0.000,0.202,218349.280,
259.100,167961.776,1479.118,500.000,0.000,0.000,0.201,218490.491,
259.200,167991.262,1478.932,500.000,0.000,0.000,0.200,218631.700,
259.300,168020.659,1478.747,500.000,0.000,0.000,0.200,218772.909,
259.400,168049.966,1478.563,500.000,0.000,0.000,0.199,218914.116,
259.500,168079.182,1478.379,500.000,0.000,0.000,0.199,219055.322,
259.600,168108.309,1478.195,500.000,0.000,0.000,0.198,219196.527,
259.700,168137.346,1478.012,500.000,0.000,0.000,0.197,219337.730,
259.800,168166.293,1477.830,500.000,0.000,0.000,0.197,219478.932,
259.900,168195.151,1477.648,500.000,0.000,0.000,0.196,219620.133,
260.000,168223.918,1477.467,500.000,0.000,0.000,0.196,219761.333,
260.100,168252.596,1477.286,500.000,0.000,0.000,0.195,219902.531,
260.200,168281.183,1477.106,500.000,0.000,0.000,0.194,220043.728,
260.300,168309.681,1476.927,500.000,0.000,0.000,0.194,220184.924,
260.400,168338.089,1476.748,500.000,0.000,0.000,0.193,220326.119,
260.500,168366.407,1476.569,500.000,0.000,0.000,0.193,220467.312,
260.600,168394.635,1476.391,500.000,0.000,0.000,0.192,220608.505,
260.700,168422.774,1476.214,500.000,0.000,0.000,0.191,220749.696,
260.800,168450.822,1476.037,500.000,0.000,0.000,0.191,220890.886,
260.900,168478.781,1475.860,500.000,0.000,0.000,0.190,221032.074,
261.000,168506.649,1475.685,500.000,0.000,0.000,0.190,221173.262,
261.100,168534.428,1475.509,500.000,0.000,0.000,0.189,221314.448,
261.200,168562.117,1475.335,500.000,0.000,0.000,0.188,221455.633,
261.300,168589.716,1475.161,500.000,0.000,0.000,0.188,221596.817,
261.400,168617.226,1474.987,500.000,0.000,0.000,0.187,221737.999,
261.500,168644.645,1474.814,500.000,0.000,0.000,0.187,221879.181,
261.600,168671.974,1474.642,500.000,0.000,0.000,0.186,222020.361,
261.700,168699.214,1474.470,500.000,0.000,0.000,0.185,222161.540,
261.800,168726.364,1474.298,500.000,0.000,0.000,0.185,222302.718,
261.900,168753.424,1474.127,500.000,0.000,0.000,0.184,222443.895,
262.000,168780.394,1473.957,500.000,0.000,0.000,0.184,222585.071,
262.100,168807.274,1473.787,500.000,0.000,0.000,0.183,222726.245,
262.200,168834.065,1473.618,500.000,0.000,0.000,0.183,222867.418,
262.300,168860.765,1473.450,500.000,0.000,0.000,0.182,223008.590,
262.400,168887.376,1473.282,500.000,0.000,0.000,0.181,223149.761,
262.500,168913.897,1473.114,500.000,0.000,0.000,0.181,223290.931,
262.600,168940.328,1472.947,500.000,0.000,0.000,0.180,223432.100,
262.700,168966.669,1472.781,500.000,0.000,0.000,0.180,223573.267,
262.800,168992.920,1472.615,500.000,0.000,0.000,0.179,223714.434,
262.900,169019.081,1472.449,500.000,0.000,0.000,0.178,223855.599,
263.000,169045.153,1472.285,500.000,0.000,0.000,0.178,223996.763,
263.100,169071.135,1472.120,500.000,0.000,0.000,0.177,224137.926,
263.200,169097.026,1471.957,500.000,0.000,0.000,0.177,224279.088,
263.300,169122.828,1471.793,500.000,0.000,0.000,0.176,224420.249,
263.400,169148.541,1471.631,500.000,0.000,0.000,0.175,224561.408,
263.500,169174.163,1471.469,500.000,0.000,0.000,0.175,224702.567,
263.600,169199.695,1471.307,500.000,0.000,0.000,0.174,224843.724,
263.700,169225.138,1471.146,500.000,0.000,0.000,0.174,224984.881,
263.800,169250.491,1470.986,500.000,0.000,0.000,0.173,225126.036,
263.900,169275.754,1470.826,500.000,0.000,0.000,0.172,225267.190,
264.000,169300.927,1470.667,500.000,0.000,0.000,0.172,225408.343,
264.100,169326.010,1470.508,500.000,0.000,0.000,0.171,225549.495,
264.200,169351.003,1470.350,500.000,0.000,0.000,0.171,225690.646,
264.300,169375.907,1470.192,500.000,0.000,0.000,0.170,225831.796,
264.400,169400.721,1470.035,500.000,0.000,0.000,0.169,225972.945,
264.500,169425.445,1469.879,500.000,0.000,0.000,0.169,226114.092,
264.600,169450.079,1469.723,500.000,0.000,0.000,0.168,226255.239,
264.700,169474.623,1469.568,500.000,0.000,0.000,0.167,226396.385,
264.800,169499.077,1469.413,500.000,0.000,0.000,0.167,226537.529,
264.900,169523.442,1469.258,500.000,0.000,0.000,0.166,226678.673,
265.000,169547.716,1469.105,500.000,0.000,0.000,0.166,226819.815,
265.100,169571.901,1468.952,500.000,0.000,0.000,0.165,226960.956,
265.200,169595.996,1468.799,500.000,0.000,0.000,0.164,227102.097,
265.300,169620.001,1468.647,500.000,0.000,0.000,0.164,227243.236,
265.400,169643.917,1468.495,500.000,0.000,0.000,0.163,227384.374,
265.500,169667.742,1468.344,500.000,0.000,0.000,0.163,227525.511,
265.600,169691.478,1468.194,500.000,0.000,0.000,0.162,227666.648,
265.700,169715.124,1468.044,500.000,0.000,0.000,0.161,227807.783,
265.800,169738.680,1467.895,500.000,0.000,0.000,0.161,227948.917,
265.900,169762.146,1467.746,500.000,0.000,0.000,0.160,228090.050,
266.000,169785.522,1467.598,500.000,0.000,0.000,0.160,228231.182,
266.100,169808.809,1467.450,500.000,0.000,0.000,0.159,228372.313,
266.200,169832.005,1467.303,500.000,0.000,0.000,0.158,228513.443,
266.300,169855.112,1467.157,500.000,0.000,0.000,0.158,228654.572,
266.400,169878.129,1467.011,500.000,0.000,0.000,0.157,228795.701,
266.500,169901.056,1466.865,500.000,0.000,0.000,0.157,228936.828,
266.600,169923.894,1466.720,500.000,0.000,0.000,0.156,229077.954,
266.700,169946.641,1466.576,500.000,0.000,0.000,0.155,229219.079,
266.800,169969.299,1466.432,500.000,0.000,0.000,0.155,229360.203,
266.900,169991.867,1466.289,500.000,0.000,0.000,0.154,229501.326,
267.000,170014.345,1466.146,500.000,0.000,0.000,0.154,229642.449,
267.100,170036.733,1466.004,500.000,0.000,0.000,0.153,229783.570,
267.200,170059.032,1465.863,500.000,0.000,0.000,0.152,229924.690,
267.300,170081.240,1465.722,500.000,0.000,0.000,0.152,230065.809,
267.400,170103.359,1465.582,500.000,0.000,0.000,0.151,230206.928,
267.500,170125.388,1465.442,500.000,0.000,0.000,0.151,230348.045,
267.600,170147.327,1465.302,500.000,0.000,0.000,0.150,230489.162,
267.700,170169.176,1465.164,500.000,0.000,0.000,0.149,230630.277,
267.800,170190.936,1465.026,500.000,0.000,0.000,0.149,230771.392,
267.900,170212.606,1464.888,500.000,0.000,0.000,0.148,230912.505,
268.000,170234.186,1464.751,500.000,0.000,0.000,0.148,231053.618,
268.100,170255.676,1464.614,500.000,0.000,0.000,0.147,231194.730,
268.200,170277.076,1464.478,500.000,0.000,0.000,0.146,231335.841,
268.300,170298.386,1464.343,500.000,0.000,0.000,0.146,231476.951,
268.400,170319.607,1464.208,500.000,0.000,0.000,0.145,231618.060,
268.500,170340.738,1464.074,500.000,0.000,0.000,0.145,231759.168,
268.600,170361.778,1463.940,500.000,0.000,0.000,0.144,231900.275,
268.700,170382.730,1463.807,500.000,0.000,0.000,0.143,232041.381,
268.800,170403.591,1463.675,500.000,0.000,0.000,0.143,232182.487,
268.900,170424.362,1463.543,500.000,0.000,0.000,0.142,232323.591,
269.000,170445.044,1463.411,500.000,0.000,0.000,0.141,232464.695,
269.100,170465.636,1463.280,500.000,0.000,0.000,0.141,232605.798,
269.200,170486.138,1463.150,500.000,0.000,0.000,0.140,232746.899,
269.300,170506.550,1463.020,500.000,0.000,0.000,0.140,232888.000,
269.400,170526.873,1462.891,500.000,0.000,0.000,0.139,233029.100,
269.500,170547.105,1462.762,500.000,0.000,0.000,0.138,233170.200,
269.600,170567.248,1462.634,500.000,0.000,0.000,0.138,233311.298,
269.700,170587.301,1462.507,500.000,0.000,0.000,0.137,233452.395,
269.800,170607.265,1462.380,500.000,0.000,0.000,0.137,233593.492,
269.900,170627.138,1462.253,500.000,0.000,0.000,0.136,233734.588,
270.000,170646.922,1462.127,500.000,0.000,0.000,0.135,233875.683,
270.100,170666.615,1462.002,500.000,0.000,0.000,0.135,234016.777,
270.200,170686.219,1461.877,500.000,0.000,0.000,0.134,234157.870,
270.300,170705.733,1461.753,500.000,0.000,0.000,0.134,234298.962,
270.400,170725.158,1461.630,500.000,0.000,0.000,0.133,234440.054,
270.500,170744.492,1461.507,500.000,0.000,0.000,0.132,234581.144,
270.600,170763.737,1461.384,500.000,0.000,0.000,0.132,234722.234,
270.700,170782.892,1461.262,500.000,0.000,0.000,0.131,234863.323,
270.800,170801.957,1461.141,500.000,0.000,0.000,0.131,235004.411,
270.900,170820.933,1461.020,500.000,0.000,0.000,0.130,235145.498,
271.000,170839.818,1460.900,500.000,0.000,0.000,0.129,235286.585,
271.100,170858.614,1460.780,500.000,0.000,0.000,0.129,235427.671,
271.200,170877.320,1460.661,500.000,0.000,0.000,0.128,235568.756,
271.300,170895.936,1460.542,500.000,0.000,0.000,0.127,235709.840,
271.400,170914.462,1460.424,500.000,0.000,0.000,0.127,235850.923,
271.500,170932.899,1460.307,500.000,0.000,0.000,0.126,235992.006,
271.600,170951.246,1460.190,500.000,0.000,0.000,0.126,236133.087,
271.700,170969.503,1460.074,500.000,0.000,0.000,0.125,236274.168,
271.800,170987.670,1459.958,500.000,0.000,0.000,0.124,236415.248,
271.900,171005.747,1459.843,500.000,0.000,0.000,0.124,236556.328,
272.000,171023.735,1459.728,500.000,0.000,0.000,0.123,236697.406,
272.100,171041.632,1459.614,500.000,0.000,0.000,0.123,236838.484,
272.200,171059.440,1459.501,500.000,0.000,0.000,0.122,236979.561,
272.300,171077.159,1459.388,500.000,0.000,0.000,0.121,237120.637,
272.400,171094.787,1459.276,500.000,0.000,0.000,0.121,237261.713,
272.500,171112.326,1459.164,500.000,0.000,0.000,0.120,237402.788,
272.600,171129.774,1459.053,500.000,0.000,0.000,0.120,237543.862,
272.700,171147.133,1458.942,500.000,0.000,0.000,0.119,237684.935,
272.800,171164.402,1458.832,500.000,0.000,0.000,0.118,237826.007,
272.900,171181.582,1458.722,500.000,0.000,0.000,0.118,237967.079,
273.000,171198.672,1458.613,500.000,0.000,0.000,0.117,238108.150,
273.100,171215.671,1458.505,500.000,0.000,0.000,0.117,238249.220,
273.200,171232.581,1458.397,500.000,0.000,0.000,0.116,238390.290,
273.300,171249.402,1458.290,500.000,0.000,0.000,0.115,238531.359,
273.400,171266.132,1458.183,500.000,0.000,0.000,0.115,238672.427,
273.500,171282.773,1458.077,500.000,0.000,0.000,0.114,238813.494,
273.600,171299.324,1457.972,500.000,0.000,0.000,0.113,238954.561,
273.700,171315.785,1457.867,500.000,0.000,0.000,0.113,239095.627,
273.800,171332.156,1457.762,500.000,0.000,0.000,0.112,239236.692,
273.900,171348.437,1457.658,500.000,0.000,0.000,0.112,239377.756,
274.000,171364.629,1457.555,500.000,0.000,0.000,0.111,239518.820,
274.100,171380.731,1457.452,500.000,0.000,0.000,0.110,239659.883,
274.200,171396.743,1457.350,500.000,0.000,0.000,0.110,239800.946,
274.300,171412.666,1457.248,500.000,0.000,0.000,0.109,239942.008,
274.400,171428.498,1457.147,500.000,0.000,0.000,0.109,240083.069,
274.500,171444.241,1457.047,500.000,0.000,0.000,0.108,240224.129,
274.600,171459.894,1456.947,500.000,0.000,0.000,0.107,240365.189,
274.700,171475.457,1456.848,500.000,0.000,0.000,0.107,240506.248,
274.800,171490.930,1456.749,500.000,0.000,0.000,0.106,240647.306,
274.900,171506.314,1456.651,500.000,0.000,0.000,0.105,240788.364,
275.000,171521.608,1456.553,500.000,0.000,0.000,0.105,240929.421,
275.100,171536.812,1456.456,500.000,0.000,0.000,0.104,241070.477,
275.200,171551.926,1456.359,500.000,0.000,0.000,0.104,241211.533,
275.300,171566.951,1456.263,500.000,0.000,0.000,0.103,241352.588,
275.400,171581.886,1456.168,500.000,0.000,0.000,0.102,241493.643,
275.500,171596.730,1456.073,500.000,0.000,0.000,0.102,241634.696,
275.600,171611.486,1455.979,500.000,0.000,0.000,0.101,241775.750,
275.700,171626.151,1455.885,500.000,0.000,0.000,0.101,241916.802,
275.800,171640.727,1455.792,500.000,0.000,0.000,0.100,242057.854,
275.900,171655.212,1455.700,500.000,0.000,0.000,0.099,242198.905,
276.000,171669.608,1455.608,500.000,0.000,0.000,0.099,242339.956,
276.100,171683.915,1455.516,500.000,0.000,0.000,0.098,242481.006,
276.200,171698.131,1455.426,500.000,0.000,0.000,0.098,242622.055,
276.300,171712.258,1455.335,500.000,0.000,0.000,0.097,242763.104,
276.400,171726.295,1455.246,500.000,0.000,0.000,0.096,242904.152,
276.500,171740.242,1455.157,500.000,0.000,0.000,0.096,243045.200,
276.600,171754.099,1455.068,500.000,0.000,0.000,0.095,243186.247,
276.700,171767.867,1454.980,500.000,0.000,0.000,0.094,243327.293,
276.800,171781.545,1454.893,500.000,0.000,0.000,0.094,243468.339,
276.900,171795.133,1454.806,500.000,0.000,0.000,0.093,243609.384,
277.000,171808.631,1454.719,500.000,0.000,0.000,0.093,243750.429,
277.100,171822.040,1454.634,500.000,0.000,0.000,0.092,243891.473,
277.200,171835.358,1454.549,500.000,0.000,0.000,0.091,244032.516,
277.300,171848.587,1454.464,500.000,0.000,0.000,0.091,244173.559,
277.400,171861.726,1454.380,500.000,0.000,0.000,0.090,244314.602,
